,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,constant_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes
884,2,betweenness,Piecewise Linear Fit,1.093408191670627,0.0001090572467218,0.7354545101811246,1.0,0.0433734939759036,,1.2442886858938411,0.3571291873726448,1.2438602497145044,0.357006219876193,0.995992741659533,0.2858645927511621,,,,,,,0.0002181144934436,-327.76536641850254,0.0843480427228458,glioma_mibitof:CHOP_907_R5C10_whole_cell.tiff,1226,415
885,3,harmonic,Piecewise Linear Fit,1.098612288668059,0.2318075190964069,-0.0316118116751857,1.0,0.9975903614457832,,1.0304096792380304,0.3333334179502978,1.030408969480255,0.3333331883464907,1.030409604284752,0.3333333937032114,,,,,,,0.4636150401413691,0.0237927733933761,0.1689556372099231,glioma_mibitof:CHOP_907_R5C10_whole_cell.tiff,1226,415
886,4,clustering,Exponential Saturation Fit,1.0986122815273904,0.0477914251221655,0.060141614227154,1.0,0.708433734939759,,1.0037864986333624,0.3333583748597818,1.0038049861030809,0.3333645145646584,1.003541801042196,0.3332771105755596,-0.0548222353830865,14.478163094129654,0.4825998454894412,,,,,,,glioma_mibitof:CHOP_907_R5C10_whole_cell.tiff,1226,415
887,5,pagerank,Constant Fit,1.0986122845172317,0.0,-0.0,1.0,0.0,0.0024096385542168,0.995855671330842,0.3333744673213782,0.995703342260342,0.3333234733629187,0.9956393742530224,0.3333020593157031,,,,,,,,,,glioma_mibitof:CHOP_907_R5C10_whole_cell.tiff,1226,415
888,0,degree,Constant Fit,1.09861209806673,0.0,-0.0,1.0,0.0,5.83419689119171,0.9960708523691268,0.3336243076244362,0.9947874365569572,0.3331944398989517,0.99474806410504,0.3331812524766121,,,,,,,,,,glioma_mibitof:CHOP_907_R13C13_whole_cell.tiff,563,193
889,1,closeness,Michaelis-Menten Fit,1.0986117283599088,0.2429426476194328,-0.0964743301304354,1.0,1.0,,1.1276396049704085,0.332834370760122,1.1301747779335454,0.3335826530076012,1.130175873015596,0.3335829762322766,,,,54831.8279744649,694813.4061422257,0.17955473709147,,,,glioma_mibitof:CHOP_907_R13C13_whole_cell.tiff,563,193
890,2,betweenness,Piecewise Linear Fit,1.094760958572517,0.0001548973792446,0.6797052275339931,1.0,0.077720207253886,,1.2050806535206078,0.3540688963502453,1.203186094487923,0.3535122494371832,0.9952534875801402,0.2924188542125714,,,,,,,0.0003097947584891,-240.65756504386013,0.0921204501781495,glioma_mibitof:CHOP_907_R13C13_whole_cell.tiff,563,193
891,3,harmonic,Piecewise Linear Fit,1.0986119883284495,0.171246323762707,-0.0600157415587424,1.0,0.932642487046632,,1.083652842966374,0.3336987216555376,1.0818724579935015,0.3331504721000104,1.0818735430937754,0.3331508062444521,,,,,,,0.3424926479268483,0.0853172907884413,0.2288303989054667,glioma_mibitof:CHOP_907_R13C13_whole_cell.tiff,563,193
892,4,clustering,Constant Fit,1.098612280349576,0.0,-0.0,1.0,0.0,0.4549017188913561,0.9904573718078832,0.3333925853445162,0.9902284565393368,0.3333155313941112,0.99015820162537,0.3332918832613726,,,,,,,,,,glioma_mibitof:CHOP_907_R13C13_whole_cell.tiff,563,193
893,5,pagerank,Piecewise Linear Fit,1.0986003082386044,0.001672232776993,0.0464400025370916,1.0,0.1088082901554404,,1.0009960142540235,0.3356421758993642,0.990672181412177,0.3321805100492349,0.9906626498892548,0.332177314051401,,,,,,,0.0033444655517498,-0.1495524967328022,0.0056352409960073,glioma_mibitof:CHOP_907_R13C13_whole_cell.tiff,563,193
894,0,degree,Piecewise Linear Fit,1.0986121201322878,0.0367280523334751,-0.0272374904426361,1.0,0.3166823751178134,,1.0025441864428004,0.3335967801209916,1.001549747058231,0.3332658802153277,1.0011634496163635,0.3331373396636806,,,,,,,0.0734561046686437,4.337586374566121,5.689652838914667,glioma_mibitof:CHOP_907_R10C10_whole_cell.tiff,3155,1061
895,1,closeness,Piecewise Linear Fit,1.0982152454439242,0.0046879130655597,0.0413980751395261,1.0,0.0989632422243166,,1.0815055327187697,0.3466604630549607,1.0191386169884846,0.3266696786971405,1.019139177147946,0.3266698582478987,,,,,,,0.00937582612994,-0.794965950893448,0.0937485801763023,glioma_mibitof:CHOP_907_R10C10_whole_cell.tiff,3155,1061
896,2,betweenness,Michaelis-Menten Fit,1.098612067432266,7.756532811995826e-06,0.8610667346568931,1.0,0.0263901979264844,,1.551453642298739,0.3331613066980398,1.5515978517031344,0.3331922744255288,1.5537126953188758,0.3336464188764313,,,,-0.0949065992015581,7.756776027248716e-06,0.1025615891042338,,,,glioma_mibitof:CHOP_907_R10C10_whole_cell.tiff,3155,1061
897,3,harmonic,Piecewise Linear Fit,1.0979660606736998,0.002563366971897,0.0504343791408066,1.0,0.0744580584354382,,1.090872466371502,0.3503505121832009,1.0113935869943214,0.3248246446267829,1.01139420525277,0.3248248431900162,,,,,,,0.0051267339435731,-2.3202281922219017,0.123875018318559,glioma_mibitof:CHOP_907_R10C10_whole_cell.tiff,3155,1061
898,4,clustering,Piecewise Linear Fit,1.0986119313577665,0.0290217850961664,0.0373040270137937,1.0,0.2695570216776626,,1.0032327155201932,0.3337011936820154,1.0019729076351211,0.3332821489393999,1.0011747390203627,0.3330166573785846,,,,,,,0.0580435701819773,-0.5605034617745327,0.4523272664270403,glioma_mibitof:CHOP_907_R10C10_whole_cell.tiff,3155,1061
899,5,pagerank,Constant Fit,1.0986122598520576,0.0,-0.0,1.0,0.0,0.000942507068803,0.99893832998565,0.3334434250032653,0.9985116346985198,0.3333009950516831,0.9983755789620058,0.3332555799450516,,,,,,,,,,glioma_mibitof:CHOP_907_R10C10_whole_cell.tiff,3155,1061
900,0,degree,Piecewise Linear Fit,1.098612211979714,0.0240435748646055,-0.0217605357586572,1.0,0.2172774869109947,,1.001427664054102,0.3335114219714588,1.000752153280964,0.3332864525936465,1.0004989459122149,0.3332021254348947,,,,,,,0.0480871497301154,5.317559979907498,5.7476065749408844,glioma_mibitof:CHOP_907_R5C1_whole_cell.tiff,6842,2292
901,1,closeness,Exponential Saturation Fit,1.0984873174327925,0.030285573573919,0.0727922230976548,1.0,0.468586387434555,,1.5465298731531854,0.3362520213630351,1.5536508272028815,0.3378002845002752,1.4991369985655738,0.3259476941366895,-0.0092169867965952,22.886626369705127,0.0679178832606299,,,,,,,glioma_mibitof:CHOP_907_R5C1_whole_cell.tiff,6842,2292
902,2,betweenness,Michaelis-Menten Fit,1.09861203981525,1.2929903480819516e-05,0.9136459677655002,1.0,0.0152705061082024,,1.7125317896263053,0.3331662062404813,1.7125403235503311,0.3331678664812484,1.7151004419899876,0.3336659272782703,,,,-0.1108468237586296,1.2930581669765076e-05,0.1160821705871902,,,,glioma_mibitof:CHOP_907_R5C1_whole_cell.tiff,6842,2292
903,3,harmonic,Exponential Saturation Fit,1.098580305728259,0.0220256849941925,0.0720178855476548,1.0,0.3695462478184991,,1.4042594280341358,0.3301684819592301,1.4320009695740497,0.3366910535543269,1.4168997456653825,0.3331404644864428,-0.0119745084449918,31.469940567498348,0.0891228947809145,,,,,,,glioma_mibitof:CHOP_907_R5C1_whole_cell.tiff,6842,2292
904,4,clustering,Piecewise Linear Fit,1.0986118253028496,0.0230165646595739,0.0429503284551797,1.0,0.2094240837696335,,1.0057120465241065,0.3337537034359412,1.004258269398381,0.3332712557001721,1.0033656745712838,0.3329750408638866,,,,,,,0.0460331293134621,-0.8096241895691517,0.4525026370895325,glioma_mibitof:CHOP_907_R5C1_whole_cell.tiff,6842,2292
905,5,pagerank,Constant Fit,1.09861227733492,0.0,-0.0,1.0,0.0,0.00043630017452,0.9995207479586964,0.3334038415639068,0.9992247290878962,0.3333051004133087,0.999182631010639,0.3332910580227844,,,,,,,,,,glioma_mibitof:CHOP_907_R5C1_whole_cell.tiff,6842,2292
906,0,degree,Piecewise Linear Fit,1.0986121733968277,0.0561718434957049,-0.0288612085567125,1.0,0.4334415584415584,,1.0010426701765678,0.3335545703939211,1.0001711150628054,0.3332641620025443,0.9999223376875492,0.3331812676035345,,,,,,,0.1123436869951529,3.0012957210371454,5.672757976569553,glioma_mibitof:CHOP_907_R6C13_whole_cell.tiff,1824,616
907,1,closeness,Piecewise Linear Fit,1.0985807367956095,0.0035538487899485,0.0439333677738639,1.0,0.0876623376623376,,1.0537290891843951,0.337081554684906,1.0361531292695172,0.331459111540841,1.0361538239791726,0.3314593337742529,,,,,,,0.0071076975794012,-1.4335084484826446,0.1210535375630856,glioma_mibitof:CHOP_907_R6C13_whole_cell.tiff,1824,616
908,2,betweenness,Exponential Saturation Fit,1.0986122389238373,7.263621146012559e-05,0.824463803758228,1.0,0.0357142857142857,,1.4791763034808851,0.3333968862581663,1.4792698259197716,0.3334179656182444,1.4782368884949664,0.3331851481235893,-0.0925433493949995,9542.722099988045,0.1023950295923444,,,,,,,glioma_mibitof:CHOP_907_R6C13_whole_cell.tiff,1824,616
909,3,harmonic,Piecewise Linear Fit,1.0985298844713314,0.0006929927523009,0.0528381177764016,1.0,0.0535714285714285,,1.0539907984581431,0.3393941833022775,1.0257574892274564,0.3303028127302695,1.025758083115748,0.330303003967453,,,,,,,0.0013859855045899,-11.563802218384534,0.1596774575628043,glioma_mibitof:CHOP_907_R6C13_whole_cell.tiff,1824,616
910,4,clustering,Piecewise Linear Fit,1.0986122440475532,0.0683231354532125,0.036085449404355,1.0,0.4951298701298701,,1.0010031235425791,0.3334714196401456,1.0004532562050985,0.3332882383519648,1.0003094825945218,0.3332403420078895,,,,,,,0.1366462708480376,-0.2340344254867696,0.4591039080292278,glioma_mibitof:CHOP_907_R6C13_whole_cell.tiff,1824,616
911,5,pagerank,Constant Fit,1.0986122716512714,0.0,-0.0,1.0,0.0,0.0016233766233766,0.997465119277048,0.3334191323433478,0.9971169110788172,0.3333027380222982,0.9970432920023012,0.333278129634354,,,,,,,,,,glioma_mibitof:CHOP_907_R6C13_whole_cell.tiff,1824,616
912,0,degree,Piecewise Linear Fit,1.0986121373482396,0.0558542837445667,-0.0312454872847537,1.0,0.4587155963302752,,1.000272541190676,0.3335851242173902,0.9993013905013032,0.3332612510628171,0.9989786672507122,0.3331536247197926,,,,,,,0.1117085674925546,3.265519446414698,5.655033706520005,glioma_mibitof:CHOP_907_R8C9_whole_cell.tiff,1290,436
913,1,closeness,Michaelis-Menten Fit,1.0985924302129746,0.0006420579773456,0.0576158338790085,1.0,0.1422018348623853,,1.0930965644560398,0.3303685174305819,1.1073782231896312,0.3346848885323555,1.10824413314473,0.3349465940370625,,,,-0.0164197090438581,0.0006437555270701,0.150503919537788,,,,glioma_mibitof:CHOP_907_R8C9_whole_cell.tiff,1290,436
914,2,betweenness,Michaelis-Menten Fit,1.0986122842578152,3.419427431060379e-06,0.8051596362849088,1.0,0.036697247706422,,1.3819089293032836,0.3333111964623467,1.3819089288958646,0.3333111963640788,1.3821842682532537,0.3333776071735746,,,,-0.0947244571142915,3.4194754460538168e-06,0.1061848843808433,,,,glioma_mibitof:CHOP_907_R8C9_whole_cell.tiff,1290,436
915,3,harmonic,Piecewise Linear Fit,1.0986062066358464,0.0005957711612599,0.05780542753249,1.0,0.0779816513761468,,1.0941821899543858,0.3347164977801791,1.089915602843744,0.3334113247402052,1.0848841582289044,0.3318721774796157,,,,,,,0.0011915423225131,-17.567912297025313,0.191529998397601,glioma_mibitof:CHOP_907_R8C9_whole_cell.tiff,1290,436
916,4,clustering,Piecewise Linear Fit,1.0986117180115678,0.0521087775663386,0.044755675945597,1.0,0.4449541284403669,,1.002917895108647,0.3338226507570261,1.001023277726445,0.3331920246611297,1.0004022796966052,0.332985324581844,,,,,,,0.1042175551055008,-0.3834870736367465,0.4664748492971829,glioma_mibitof:CHOP_907_R8C9_whole_cell.tiff,1290,436
917,5,pagerank,Constant Fit,1.0986122382265826,0.0,-0.0,1.0,0.0,0.0022935779816513,0.9967874127180166,0.3334807556531967,0.9961942629026194,0.3332823140937123,0.9960586087747418,0.333236930253091,,,,,,,,,,glioma_mibitof:CHOP_907_R8C9_whole_cell.tiff,1290,436
918,0,degree,Constant Fit,1.0986122883300475,0.0,-0.0,1.0,0.0,5.933333333333334,0.998634100000812,0.3333455867793339,0.9985782061707849,0.3333269293335609,0.9985798674979526,0.3333274838871052,,,,,,,,,,glioma_mibitof:CHOP_907_R1C14_whole_cell.tiff,1958,660
919,1,closeness,Piecewise Linear Fit,1.0986122886679863,0.2009803916986592,-0.0735429774523089,1.0,0.9984848484848484,,1.1421988662013034,0.3333334500756055,1.1421976738236774,0.333333102098244,1.1421988584933307,0.3333334478261504,,,,,,,0.401960784311189,0.0439844255784958,0.1113619129738698,glioma_mibitof:CHOP_907_R1C14_whole_cell.tiff,1958,660
920,2,betweenness,Piecewise Linear Fit,1.0955660687400646,0.0005073455794438,0.7851606116573421,1.0,0.0348484848484848,,1.183283290388039,0.3517841524337154,1.181714273398206,0.351317691598507,0.9986653022122396,0.2968981559677775,,,,,,,0.0010146911588861,-67.71570783835065,0.0781109813532812,glioma_mibitof:CHOP_907_R1C14_whole_cell.tiff,1958,660
921,3,harmonic,Piecewise Linear Fit,1.0986122886680474,0.2009803916827676,-0.0568145042679093,1.0,0.9984848484848484,,1.0819153323596795,0.3333334153307504,1.0819145392936764,0.333333170990559,1.081915326997514,0.3333334136786905,,,,,,,0.4019607843134329,0.0424055431625577,0.1414862419878999,glioma_mibitof:CHOP_907_R1C14_whole_cell.tiff,1958,660
922,4,clustering,Constant Fit,1.0986122831562075,0.0,-0.0,1.0,0.0,0.4407745200927018,0.9996189701864296,0.3333810924897915,0.9994379077687172,0.3333207066943773,0.9993704255279956,0.3332982008158311,,,,,,,,,,glioma_mibitof:CHOP_907_R1C14_whole_cell.tiff,1958,660
923,5,pagerank,Constant Fit,1.098612288665315,0.0,-0.0,1.0,0.0,0.0015151515151515,0.9970556753636258,0.3333322195335068,0.9970606290698202,0.3333338756395012,0.9970607163747718,0.3333339048269919,,,,,,,,,,glioma_mibitof:CHOP_907_R1C14_whole_cell.tiff,1958,660
924,0,degree,Piecewise Linear Fit,1.0986122320431595,0.0618321037712809,-0.0200104443977206,1.0,0.4725685785536159,,1.000500127225683,0.3334875314350173,0.9999031149746116,0.3332885348167976,0.9997093044981366,0.3332239337481849,,,,,,,0.123664207549056,1.90418323721523,5.766170426029001,glioma_mibitof:CHOP_907_R1C4_whole_cell.tiff,2381,802
925,1,closeness,Piecewise Linear Fit,1.0982915810650005,0.0111552341818951,0.0385108060886555,1.0,0.1408977556109725,,1.0673288687701517,0.3453071526640083,1.0118127890953117,0.3273463348125467,1.0118133383917,0.3273465125234449,,,,,,,0.0223104683575065,-0.3550540166592897,0.1068074465219566,glioma_mibitof:CHOP_907_R1C4_whole_cell.tiff,2381,802
926,2,betweenness,Piecewise Linear Fit,1.098612288652371,8.851110595101275e-05,0.8413067683191346,1.0,0.027431421446384,,1.4601821329421332,0.3333346556833331,1.460182132261894,0.3333346555280461,1.4601647558447222,0.3333306887886207,,,,,,,0.0001770222119019,-526.0912241920121,0.1019132358599232,glioma_mibitof:CHOP_907_R1C4_whole_cell.tiff,2381,802
927,3,harmonic,Piecewise Linear Fit,1.0983388308985784,0.006570857618214,0.0402608750777143,1.0,0.1059850374064838,,1.0592697226332397,0.3443875473958478,1.0082685180331217,0.3278061428761324,1.0082690312373694,0.3278063097280196,,,,,,,0.0131417152348198,-0.8171409500841902,0.1387324596885941,glioma_mibitof:CHOP_907_R1C4_whole_cell.tiff,2381,802
928,4,clustering,Piecewise Linear Fit,1.0986121205077408,0.0602689420882126,0.034634950834295,1.0,0.4663341645885286,,1.0023499742898745,0.3335843087243644,1.001500890089131,0.3333017316071709,1.0009366753074032,0.3331139596684645,,,,,,,0.1205378841283299,-0.2506229334387806,0.4512185511206898,glioma_mibitof:CHOP_907_R1C4_whole_cell.tiff,2381,802
929,5,pagerank,Constant Fit,1.098612279646496,0.0,-0.0,1.0,0.0,0.0012468827930174,0.9978823707427212,0.3333964532914581,0.9976121008475554,0.3333061550487778,0.9975858713201609,0.3332973916597639,,,,,,,,,,glioma_mibitof:CHOP_907_R1C4_whole_cell.tiff,2381,802
930,0,degree,Piecewise Linear Fit,1.0986120515984177,0.0557749076024691,-0.0361839289002734,1.0,0.4700665188470067,,1.0033624969665966,0.3336421910853035,1.0022294507771836,0.3332654259437126,1.0017090584711783,0.333092382970984,,,,,,,0.1115498152079012,3.764609069958952,5.592901696336446,glioma_mibitof:CHOP_907_R2C14_whole_cell.tiff,1328,451
931,1,closeness,Piecewise Linear Fit,1.0986122886679603,0.2344064269313983,-0.0705870653782337,1.0,0.9977827050997784,,1.3468901217977456,0.3333334725046651,1.3468885304364129,0.3333330786685307,1.3468900261233543,0.3333334488268041,,,,,,,0.4688128551021296,0.0378278584471293,0.1167521418856978,glioma_mibitof:CHOP_907_R2C14_whole_cell.tiff,1328,451
932,2,betweenness,Piecewise Linear Fit,1.0912564098433024,2.9083920666776604e-05,0.709457588533533,1.0,0.048780487804878,,1.28305622385125,0.3912535077161556,0.9981454868159644,0.3043731955530199,0.998145818613148,0.3043732967308245,,,,,,,5.8167841333547854e-05,-1086.1735767538296,0.0761174230169862,glioma_mibitof:CHOP_907_R2C14_whole_cell.tiff,1328,451
933,3,harmonic,Piecewise Linear Fit,1.0986092941117032,0.1626104247162018,-0.0428879296863458,1.0,0.8736141906873615,,1.143486400044357,0.3344873107264065,1.137580892079177,0.3327598590683283,1.137556863038126,0.3327528302052652,,,,,,,0.3252208501946679,0.0426651229778339,0.154827855265481,glioma_mibitof:CHOP_907_R2C14_whole_cell.tiff,1328,451
934,4,clustering,Piecewise Linear Fit,1.0986122413755928,0.0335177069394582,0.0391505775692015,1.0,0.3392461197339246,,1.0009772171418496,0.3334756780148623,1.000407890714846,0.3332860068485205,1.0002647368952156,0.3332383151366172,,,,,,,0.0670354138661208,-0.5238886523701098,0.4660726310256739,glioma_mibitof:CHOP_907_R2C14_whole_cell.tiff,1328,451
935,5,pagerank,Constant Fit,1.0986122567364172,0.0,-0.0,1.0,0.0,0.0022172949002217,0.9967596108298324,0.3334465689453408,0.9963476957842768,0.3333087707669785,0.9961560526775648,0.3332446602876805,,,,,,,,,,glioma_mibitof:CHOP_907_R2C14_whole_cell.tiff,1328,451
936,0,degree,Constant Fit,1.0986122715653803,0.0,-0.0,1.0,0.0,5.9457111834962,0.9997138531469808,0.3334188195483073,0.9993738666176952,0.3333054291947577,0.999284881102077,0.333275751256935,,,,,,,,,,glioma_mibitof:CHOP_907_R6C4_whole_cell.tiff,2738,921
937,1,closeness,Exponential Saturation Fit,1.098611009747226,0.0066026698822303,0.0512769309251059,1.0,0.1715526601520086,,1.0603575332648871,0.3328739518155442,1.0642021789734684,0.3340808866183796,1.060902915526716,0.3330451615660763,-0.0102850187891761,104.97983281360212,0.1054314560855522,,,,,,,glioma_mibitof:CHOP_907_R6C4_whole_cell.tiff,2738,921
938,2,betweenness,Exponential Saturation Fit,1.0985954174188994,0.0001121530930667,0.8570287606077118,1.0,0.0271444082519001,,1.4628518861253708,0.3305972837682568,1.4811862497727717,0.3347407591801829,1.480837560149032,0.3346619570515601,-0.0947674649975857,6180.366153142572,0.1026721132788521,,,,,,,glioma_mibitof:CHOP_907_R6C4_whole_cell.tiff,2738,921
939,3,harmonic,Exponential Saturation Fit,1.098186736033565,0.0036594798596118,0.0567695554837894,1.0,0.1248642779587405,,1.0653134406910325,0.3399496015087446,1.0667836080533388,0.3404187430682869,1.0016422936846834,0.3196316554229685,-0.0146797179063848,189.41139368190352,0.1366320277539476,,,,,,,glioma_mibitof:CHOP_907_R6C4_whole_cell.tiff,2738,921
940,4,clustering,Piecewise Linear Fit,1.0986121805712814,0.054217111414263,0.0294560049370671,1.0,0.4429967426710097,,1.0012991312936668,0.3335370403233211,1.0005922112202468,0.3333015622112718,1.0001714278549676,0.3331613974654069,,,,,,,0.1084342227826596,-0.2364128173851863,0.4479621714090762,glioma_mibitof:CHOP_907_R6C4_whole_cell.tiff,2738,921
941,5,pagerank,Constant Fit,1.098612287357042,0.0,-0.0,1.0,0.0,0.001085776330076,0.997968555798118,0.3333574416782883,0.9978634613774244,0.3333223363565689,0.997857131546756,0.3333202219651428,,,,,,,,,,glioma_mibitof:CHOP_907_R6C4_whole_cell.tiff,2738,921
942,0,degree,Piecewise Linear Fit,1.0986122607030622,0.0391772465809595,-0.0168456037472787,1.0,0.3450381679389313,,1.000372025657087,0.3334395841563821,0.9999816007397124,0.333309449447739,0.999806142240375,0.333250966395879,,,,,,,0.0783544931650079,2.5366813807471678,5.80009325196914,glioma_mibitof:CHOP_907_R3C5_whole_cell.tiff,3903,1310
943,1,closeness,Exponential Saturation Fit,1.098605561077005,0.0200070304772571,0.0610251806571559,1.0,0.3748091603053435,,1.2166257474491051,0.3327316906975657,1.225061265200721,0.3350386976709831,1.2147899069320522,0.3322296116314511,-0.0103593548653874,34.645178305484514,0.0900573810695561,,,,,,,glioma_mibitof:CHOP_907_R3C5_whole_cell.tiff,3903,1310
944,2,betweenness,Michaelis-Menten Fit,1.097749353124622,5.758501964873428e-06,0.8826051366722518,1.0,0.0198473282442748,,1.3475207144506207,0.3138486243502257,1.4726881936093206,0.3430011566460719,1.473328198372979,0.3431502190037023,,,,-0.1016178408283284,5.758637250925262e-06,0.1083746364693901,,,,glioma_mibitof:CHOP_907_R3C5_whole_cell.tiff,3903,1310
945,3,harmonic,Michaelis-Menten Fit,1.098579974668442,0.0038736428867684,0.0756948637236241,1.0,0.3312977099236641,,1.1584240859774115,0.3298305096964695,1.172489910894937,0.3338353799836185,1.1812659013531532,0.336334110319912,,,,-0.0170292855329508,0.0039358467857213,0.1200372489765008,,,,glioma_mibitof:CHOP_907_R3C5_whole_cell.tiff,3903,1310
946,4,clustering,Piecewise Linear Fit,1.0986121953030743,0.0225277963056237,0.0378429698372635,1.0,0.2221374045801526,,1.0026868132661493,0.3335238223459625,1.0020157534608596,0.3333006076508835,1.0016398474771182,0.333175570003154,,,,,,,0.0450555926051382,-0.7375152496727102,0.4556550117654616,glioma_mibitof:CHOP_907_R3C5_whole_cell.tiff,3903,1310
947,5,pagerank,Constant Fit,1.098612286041069,0.0,-0.0,1.0,0.0,0.0007633587786259,0.998688138346836,0.3333670382850072,0.9985512566920288,0.3333213465118635,0.9985221040119876,0.3333116152031293,,,,,,,,,,glioma_mibitof:CHOP_907_R3C5_whole_cell.tiff,3903,1310
948,0,degree,Piecewise Linear Fit,1.098612180746924,0.0342713584229881,-0.0226042644511103,1.0,0.2852459016393442,,1.0000355883310046,0.33355005992095,0.9991429976367516,0.3332523468365089,0.9989788377425224,0.3331975932425411,,,,,,,0.0685427168477532,3.857473694098064,5.716291303280196,glioma_mibitof:CHOP_907_R8C13_whole_cell.tiff,1810,610
949,1,closeness,Exponential Saturation Fit,1.0986111392661493,0.0041144627181612,0.0570135596868405,1.0,0.1311475409836065,,1.0840836236587523,0.333087084832968,1.0871773563295235,0.3340376410207664,1.083394252898895,0.3328752741462655,-0.0138158880184113,168.46602529666788,0.1280711207043358,,,,,,,glioma_mibitof:CHOP_907_R8C13_whole_cell.tiff,1810,610
950,2,betweenness,Michaelis-Menten Fit,1.0985591389451554,1.273279268451542e-05,0.8134776778595701,1.0,0.0295081967213114,,1.345120860366004,0.3284791527441286,1.3748137772229554,0.3357301771383376,1.3750614957388572,0.3357906701175338,,,,-0.0886795379578923,1.2733485759815184e-05,0.0988435146688579,,,,glioma_mibitof:CHOP_907_R8C13_whole_cell.tiff,1810,610
951,3,harmonic,Piecewise Linear Fit,1.098115400547086,0.0034363307813817,0.053531145411219,1.0,0.0852459016393442,,1.0684951585667937,0.348247874085423,0.9998537518773803,0.3258760142204849,0.9998540509461904,0.3258761116940921,,,,,,,0.0068726615624782,-2.4089680867008645,0.1629171679079075,glioma_mibitof:CHOP_907_R8C13_whole_cell.tiff,1810,610
952,4,clustering,Piecewise Linear Fit,1.0986121026945297,0.0360685127184883,0.0420775333945824,1.0,0.2901639344262295,,1.0018511219288817,0.3336171547465744,1.0006921352103235,0.3332312113234739,1.0004531645823262,0.3331516339299516,,,,,,,0.0721370254231248,-0.5207697469534613,0.4651828989623787,glioma_mibitof:CHOP_907_R8C13_whole_cell.tiff,1810,610
953,5,pagerank,Constant Fit,1.0986122262930764,0.0,-0.0,1.0,0.0,0.001639344262295,0.9977456032403252,0.3334990586350567,0.9970436333712608,0.333264423383583,0.9969601474013507,0.3332365179813604,,,,,,,,,,glioma_mibitof:CHOP_907_R8C13_whole_cell.tiff,1810,610
