,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,scaled_relative_likelihood_over_baseline,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,constant_c,dataset,num_edges,num_nodes,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c
clustering,Exponential Saturation Fit,0.999948754248281,0.013739318163752469,0.16629501627511348,1.0,0.20290994887927644,1.527815996172385,,,,,sq_visium:Visium_FFPE_Human_Normal_Prostate,21302,2543,-0.21317011713104125,50.44989661361274,0.7475246424986044,,,
degree,Piecewise Linear Fit,0.9995352357214737,0.01601112254350215,-0.29767812312379216,1.0,0.13252240717029448,1.7352788251887938,0.032022245087016996,252.19915591942313,9.526967595342722,,sq_visium:Visium_FFPE_Mouse_Kidney,26588,3124,,,,,,
pagerank,Piecewise Linear Fit,0.9986797591412898,0.011441360853369399,-0.18881734605698192,1.0,0.09635083226632522,1.5160487179416087,0.022882722212653438,0.0045230400535156935,0.0002223232052001683,,sq_visium:Visium_FFPE_Mouse_Kidney,26588,3124,,,,,,
betweenness,Exponential Saturation Fit,0.9999340646793858,0.17296323021508578,-1.061589090772497,1.0,1.0,4.598374986594623,,,,,sq_visium:Visium_FFPE_Mouse_Kidney,26588,3124,0.018552358285800853,2.1158991989965936,-0.0003298726260077628,,,
closeness,Piecewise Linear Fit,0.999998429552619,0.18790266647615592,-0.24594912566042607,1.0,0.9590268886043534,3.5148445504064063,0.37580533336553706,0.09094438089608738,0.05239190366466001,,sq_visium:Visium_FFPE_Mouse_Kidney,26588,3124,,,,,,
clustering,Piecewise Linear Fit,0.9991487251072847,0.015095803689277265,0.14891579459343807,1.0,0.1296414852752881,2.112548700717163,0.030191607378065206,-6.1701570026113695,0.7186209783159162,,sq_visium:Visium_FFPE_Mouse_Kidney,26588,3124,,,,,,
degree,Piecewise Linear Fit,0.9998217726459135,0.01555507894944882,-0.2708686558253023,1.0,0.13265895953757226,1.5515013910965463,0.03111015789891077,236.8114105140085,9.915665324746048,,sq_visium:Visium_FFPE_Human_Prostate_IF,28977,3460,,,,,,
pagerank,Piecewise Linear Fit,0.999632945835446,0.011012673060053763,-0.1603718328315997,1.0,0.09277456647398843,1.3575939110819344,0.022025346717643394,0.0036860292316269493,0.00021252515312741117,,sq_visium:Visium_FFPE_Human_Prostate_IF,28977,3460,,,,,,
betweenness,Piecewise Linear Fit,0.9999713420987573,0.164504827347914,-0.9515965544888528,1.0,0.9164739884393064,2.6362184729272404,0.32900965577707825,0.030428629209424518,0.00025461522387156986,,sq_visium:Visium_FFPE_Human_Prostate_IF,28977,3460,,,,,,
closeness,Piecewise Linear Fit,0.9999991868806176,0.18178236887347174,-0.24379669517373317,1.0,0.9534682080924856,2.8155267770214474,0.3635647381697851,0.08598131104359864,0.04848044286711669,,sq_visium:Visium_FFPE_Human_Prostate_IF,28977,3460,,,,,,
clustering,Piecewise Linear Fit,0.999680946321073,0.014973912037220923,0.1295136138352385,1.0,0.11502890173410404,1.7256879280094426,0.02994782407387744,-5.306236751419861,0.6929436970662535,,sq_visium:Visium_FFPE_Human_Prostate_IF,28977,3460,,,,,,
degree,Exponential Saturation Fit,0.9997847802842595,0.015377596292399673,-0.32609862819358915,1.0,0.23046092184368738,1.750537412998539,,,,,sq_visium:Parent_Visium_Human_OvarianCancer,30154,3493,8.830077940235068,45.07513181965003,9.123929264048126,,,
pagerank,Piecewise Linear Fit,0.9991566029140292,0.013834080025087452,-0.17976672334411503,1.0,0.08789006584597767,1.4223442522096024,0.027668160914512005,0.00320108438379253,0.00020205769501791473,,sq_visium:Parent_Visium_Human_OvarianCancer,30154,3493,,,,,,
betweenness,Exponential Saturation Fit,0.9998904631372685,0.18262521927779934,-1.0717065017970249,1.0,1.0,3.962186338965019,,,,,sq_visium:Parent_Visium_Human_OvarianCancer,30154,3493,0.018099642257647555,1.975223987513785,-0.0003667341373713148,,,
closeness,Piecewise Linear Fit,0.9999943041792212,0.1869653403619292,-0.25404166254911037,1.0,0.9438877755511023,3.25529206655141,0.3739306811476895,0.08822633330311705,0.04843607699369079,,sq_visium:Parent_Visium_Human_OvarianCancer,30154,3493,,,,,,
clustering,Exponential Saturation Fit,0.9998221795911331,0.013403387484177475,0.16446850167167903,1.0,0.19667907243057545,1.6684301720927008,,,,,sq_visium:Parent_Visium_Human_OvarianCancer,30154,3493,-0.2087691170413302,51.71432832415936,0.7390626728603199,,,
degree,Michaelis-Menten Fit,0.9998930151916029,0.014366701236831309,-0.3907047061550805,1.0,0.8156984478935698,1.4007316530362062,,,,,glioma_mibitof:Stanford_TA552_R99C2_whole_cell.tiff,316142,11275,,,,35.14060973349237,0.015246300044523878,26.58661882228756
pagerank,Piecewise Linear Fit,0.999271787503851,0.011569812967910624,-0.17807514698172142,1.0,0.09232815964523282,1.4310054344235241,0.023139627901574155,0.0011771380749484132,6.28611379171039e-05,,glioma_mibitof:Stanford_TA552_R99C2_whole_cell.tiff,316142,11275,,,,,,
betweenness,Exponential Saturation Fit,0.9999999984069274,0.20361908369068174,-1.0231562525295637,1.0,1.0,1.5587236705759784,,,,,glioma_mibitof:Stanford_TA552_R99C2_whole_cell.tiff,316142,11275,0.005539559643032134,1.4978107264167453,-3.295590988446554e-05,,,
closeness,Piecewise Linear Fit,0.999990818553686,0.19776510259946056,-0.24534744598399608,0.9999113082039911,0.9544083732481816,3.44736811407828,0.3955302056195638,0.09402998477264762,0.05719809036747009,,glioma_mibitof:Stanford_TA552_R99C2_whole_cell.tiff,316142,11275,,,,,,
clustering,Piecewise Linear Fit,0.9993468263776331,0.015550109602891332,0.13733838283779928,1.0,0.11840354767184036,1.8260622100160784,0.031100219205251228,-5.85227144810591,0.7536256701246418,,glioma_mibitof:Stanford_TA552_R99C2_whole_cell.tiff,316142,11275,,,,,,
degree,Exponential Saturation Fit,0.9997847802842595,0.015377596292399673,-0.32609862819358915,1.0,0.23046092184368738,1.750537412998539,,,,,sq_visium:Targeted_Visium_Human_OvarianCancer_Immunology,30154,3493,8.830077940235068,45.07513181965003,9.123929264048126,,,
pagerank,Piecewise Linear Fit,0.9991566029140292,0.013834080025087452,-0.17976672334411503,1.0,0.08789006584597767,1.4223442522096024,0.027668160914512005,0.00320108438379253,0.00020205769501791473,,sq_visium:Targeted_Visium_Human_OvarianCancer_Immunology,30154,3493,,,,,,
betweenness,Exponential Saturation Fit,0.9998904631372681,0.1826252176728962,-1.07170650618977,1.0,1.0,3.9621863389651804,,,,,sq_visium:Targeted_Visium_Human_OvarianCancer_Immunology,30154,3493,0.018099641870125662,1.9752240516986819,-0.0003667341577024814,,,
closeness,Piecewise Linear Fit,0.9999943041792212,0.1869653403619292,-0.25404166254911037,1.0,0.9438877755511023,3.25529206655141,0.3739306811476895,0.08822633330311705,0.04843607699369079,,sq_visium:Targeted_Visium_Human_OvarianCancer_Immunology,30154,3493,,,,,,
clustering,Exponential Saturation Fit,0.9998221795911331,0.013403387484177475,0.16446850167167903,1.0,0.19667907243057545,1.6684301720927008,,,,,sq_visium:Targeted_Visium_Human_OvarianCancer_Immunology,30154,3493,-0.2087691170413302,51.71432832415936,0.7390626728603199,,,
degree,Piecewise Linear Fit,0.999938166318881,0.01270686747242573,-0.26835220044208874,1.0,0.11608446044565535,1.1519201233634069,0.025413734944854428,854.2279820866715,29.59437714127355,,glioma_mibitof:UCSF_TA4_R98C3_whole_cell.tiff,256504,10277,,,,,,
pagerank,Piecewise Linear Fit,0.9994123671611612,0.010230418604031058,-0.1809476123702004,1.0,0.09438552106645909,1.3436274489143332,0.020460838588976443,0.0014816876720942828,6.86133475468678e-05,,glioma_mibitof:UCSF_TA4_R98C3_whole_cell.tiff,256504,10277,,,,,,
betweenness,Exponential Saturation Fit,0.9999995587512143,0.1890129035577874,-1.0180239018945774,1.0,1.0,1.4326840026355532,,,,,glioma_mibitof:UCSF_TA4_R98C3_whole_cell.tiff,256504,10277,0.005246984538368179,2.0105575156090696,-2.9369659247755232e-05,,,
closeness,Piecewise Linear Fit,0.9999961651499898,0.19264494956319045,-0.23660196792136115,1.0,0.9491096623528267,3.0022660286887928,0.3852898995572577,0.0894199878364108,0.05558081593584247,,glioma_mibitof:UCSF_TA4_R98C3_whole_cell.tiff,256504,10277,,,,,,
clustering,Piecewise Linear Fit,0.9997218773947096,0.016064530615791797,0.14004952217612346,1.0,0.14148097693879536,1.7723366500380966,0.03212906123102831,-5.786045251964208,0.7566446260127265,,glioma_mibitof:UCSF_TA4_R98C3_whole_cell.tiff,256504,10277,,,,,,
degree,Piecewise Linear Fit,0.9999999999999288,0.24874118831766065,-0.348302076961444,1.0,0.9997854077253219,1.1304969177596218,0.49748237663645284,43.96934883041474,20.46388145792608,,TNBC_mibitof:p39_labeledcellData.tiff,65117,4660,,,,,,
pagerank,Piecewise Linear Fit,0.9999850408833376,0.009293449475605621,-0.15296363813417002,1.0,0.09527896995708154,1.0587419638577988,0.01858689954894364,0.0031095686001742784,0.00016002609681886192,,TNBC_mibitof:p39_labeledcellData.tiff,65117,4660,,,,,,
betweenness,Piecewise Linear Fit,0.9999991987763341,0.07625305151110748,-0.9796749494172641,1.0,0.5373390557939914,1.0339787004164032,0.15250610352099178,0.030576020204439336,4.837125653880188e-05,,TNBC_mibitof:p39_labeledcellData.tiff,65117,4660,,,,,,
closeness,Piecewise Linear Fit,0.9999844234821089,0.18596633828962317,-0.23785566772892808,0.9995708154506437,0.8924431086303134,2.213191254093732,0.37193267703086935,0.08235468310651749,0.04907342390115744,,TNBC_mibitof:p39_labeledcellData.tiff,65117,4660,,,,,,
clustering,Piecewise Linear Fit,0.9999782189580176,0.013714562332053303,0.11877324876804776,1.0,0.13004291845493562,1.1099508266701585,0.027429124663636693,-5.837270974348187,0.7540762184851302,,TNBC_mibitof:p39_labeledcellData.tiff,65117,4660,,,,,,
degree,Michaelis-Menten Fit,0.9999742599269147,0.018167804646800675,-0.3803371855071616,1.0,0.9281758957654723,1.170563132789525,,,,,TNBC_mibitof:p11_labeledcellData.tiff,92669,6140,,,,18.955550350802596,0.019607177307987347,14.853241106859846
pagerank,Piecewise Linear Fit,0.9999458439093608,0.011832828567306112,-0.1714885750282494,1.0,0.09625407166123778,1.1284871803836662,0.02366565828967662,0.0020488604187801165,0.00011712890706684406,,TNBC_mibitof:p11_labeledcellData.tiff,92669,6140,,,,,,
betweenness,Exponential Saturation Fit,0.9999998730641427,0.18264471140534158,-1.0004314459738743,1.0,1.0,1.2795121298915795,,,,,TNBC_mibitof:p11_labeledcellData.tiff,92669,6140,0.007731225524889731,2.220783904809645,-1.1117711152621834e-06,,,
closeness,Piecewise Linear Fit,0.9999927327461103,0.19578729180909749,-0.2493497373856608,1.0,0.9477198697068404,3.173862848805042,0.39157458404917345,0.09085708407707024,0.05355154679211354,,TNBC_mibitof:p11_labeledcellData.tiff,92669,6140,,,,,,
clustering,Piecewise Linear Fit,0.9999651154456755,0.014173910078752575,0.12974858523371507,1.0,0.11335504885993486,1.212609867122274,0.028347820157039023,-6.081232850738313,0.7505169088404632,,TNBC_mibitof:p11_labeledcellData.tiff,92669,6140,,,,,,
degree,Exponential Saturation Fit,0.9999695643696597,0.01709399451105687,-0.3184089858351753,1.0,0.26877405617885514,1.363613709613748,,,,,glioma_mibitof:UCLA_R99C2_whole_cell.tiff,358487,12211,29.839940497595553,40.54916352688223,31.937910320562715,,,
pagerank,Piecewise Linear Fit,0.999326330958566,0.01076847683894406,-0.1690906463851485,1.0,0.0958152485463926,1.3987282597434643,0.02153695560499881,0.0011175774004157247,5.913786267331183e-05,,glioma_mibitof:UCLA_R99C2_whole_cell.tiff,358487,12211,,,,,,
betweenness,Exponential Saturation Fit,0.9999995895818484,0.2052876684403807,-0.992924969908441,1.0,1.0,1.5435555082525674,,,,,glioma_mibitof:UCLA_R99C2_whole_cell.tiff,358487,12211,0.005379010652965431,1.4236595304988402,9.7131968744202e-06,,,
closeness,Piecewise Linear Fit,0.9999961612395908,0.1943645235395379,-0.2420595648669651,1.0,0.9507820817295881,3.213466856242326,0.38872904749954096,0.09245217563791869,0.0562661192479931,,glioma_mibitof:UCLA_R99C2_whole_cell.tiff,358487,12211,,,,,,
clustering,Piecewise Linear Fit,0.9989200885284237,0.014855107317359905,0.13609298732021363,1.0,0.1241503562361805,2.013130181765666,0.02971021463423047,-6.071727321788674,0.7529500819033556,,glioma_mibitof:UCLA_R99C2_whole_cell.tiff,358487,12211,,,,,,
degree,Piecewise Linear Fit,0.999975074911088,0.016347899043894068,-0.3022739836321006,1.0,0.1339871865854623,1.3478093326555243,0.032695798087791786,895.5175721290759,33.792490985604154,,glioma_mibitof:CHOP_941_R99C2_whole_cell.tiff,385199,12643,,,,,,
pagerank,Piecewise Linear Fit,0.9991410213071005,0.011017128526124739,-0.18474401347901484,1.0,0.09538875266946137,1.422919057621539,0.02203425898800192,0.0011382786594407964,5.534014309523375e-05,,glioma_mibitof:CHOP_941_R99C2_whole_cell.tiff,385199,12643,,,,,,
betweenness,Exponential Saturation Fit,0.9999999613281617,0.19516209757743408,-1.007589410146226,1.0,1.0,1.545713222372438,,,,,glioma_mibitof:CHOP_941_R99C2_whole_cell.tiff,385199,12643,0.004403116831295801,1.7969479855620623,-9.810438233255781e-06,,,
closeness,Piecewise Linear Fit,0.999996138375172,0.19549179482566398,-0.24158911005142297,1.0,0.9516728624535316,3.1858312349506654,0.3909835900777283,0.09169402643597392,0.05627257441064057,,glioma_mibitof:CHOP_941_R99C2_whole_cell.tiff,385199,12643,,,,,,
clustering,Piecewise Linear Fit,0.9992209344770815,0.015471055620307095,0.13856261901143344,1.0,0.12884600174009334,1.97151398896787,0.030942111240095386,-5.963870912695741,0.7581567739694057,,glioma_mibitof:CHOP_941_R99C2_whole_cell.tiff,385199,12643,,,,,,
degree,Piecewise Linear Fit,0.9997131244104485,0.019656001454072897,-0.3029652016833005,1.0,0.15142503097893434,1.7540081990499516,0.03931200290816107,257.1144637872067,11.627420940229248,,sq_visium:V1_Human_Lymph_Node,42325,4035,,,,,,
pagerank,Piecewise Linear Fit,0.9990492816380668,0.013295355080772495,-0.17861854500082666,1.0,0.10557620817843866,1.493875655308571,0.02659071108764674,0.0028712514829456566,0.00017554538249655845,,sq_visium:V1_Human_Lymph_Node,42325,4035,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999998284,0.23318600914870757,-1.2558118746551845,1.0,0.9997521685254027,1.276784901231419,0.4663720182980319,75.6195022234623,-3.591967669466137,,sq_visium:V1_Human_Lymph_Node,42325,4035,,,,,,
closeness,Piecewise Linear Fit,0.9999942644948233,0.19155967308185717,-0.24238486032789328,0.9997521685254027,0.9571145265245414,2.816877532606824,0.38311934661049535,0.0857509871580461,0.051343606412854945,,sq_visium:V1_Human_Lymph_Node,42325,4035,,,,,,
clustering,Piecewise Linear Fit,0.9999094598346288,0.018401913058170644,0.13293459994417942,1.0,0.12664188351920694,1.4632476608873144,0.036803826115516615,-4.462871895467972,0.6999132299428987,,sq_visium:V1_Human_Lymph_Node,42325,4035,,,,,,
degree,Exponential Saturation Fit,0.9999366497734301,0.020396571227723027,-0.3463032630186417,1.0,0.24792861695347354,1.4820637508053973,,,,,sq_visium:Parent_Visium_Human_ColorectalCancer,32717,3138,11.19521867011095,33.98350827718768,10.56628354336781,,,
pagerank,Piecewise Linear Fit,0.9998391469317501,0.013979136952511356,-0.19170254761750452,1.0,0.07297641810070109,1.2482835283449238,0.027958274658126395,0.0037124069853613872,0.0002188160524254087,,sq_visium:Parent_Visium_Human_ColorectalCancer,32717,3138,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999998825,0.23290499824894603,-1.1531453424969964,1.0,0.9996813256851498,1.1351437947592844,0.46580999650383387,7.839491895670651,-0.2424858877916455,,sq_visium:Parent_Visium_Human_ColorectalCancer,32717,3138,,,,,,
closeness,Piecewise Linear Fit,0.9999998838835092,0.18762277630532095,-0.2387321614430157,0.9993626513702996,0.9381377551020408,2.027274316831592,0.37524555301531776,0.0927274361863418,0.05547794461467219,,sq_visium:Parent_Visium_Human_ColorectalCancer,32717,3138,,,,,,
clustering,Exponential Saturation Fit,0.9999856350992565,0.019514683624608446,0.1411870909395253,1.0,0.2390057361376673,1.2875784446037108,,,,,sq_visium:Parent_Visium_Human_ColorectalCancer,32717,3138,-0.17618616309802618,35.519259713522544,0.7120387581497316,,,
degree,Piecewise Linear Fit,0.9995607152526537,0.016364652593106634,-0.27821309127743205,1.0,0.11630057803468208,1.9595522586100302,0.03272930518622701,237.98195601503588,10.103742254066388,,sq_visium:Parent_Visium_Human_BreastCancer,37660,4325,,,,,,
pagerank,Piecewise Linear Fit,0.9987930369794898,0.012010413703252171,-0.16152929227859722,1.0,0.0823121387283237,1.5176854936591824,0.024020828291951724,0.0027128463815825786,0.00016912961544247662,,sq_visium:Parent_Visium_Human_BreastCancer,37660,4325,,,,,,
betweenness,Michaelis-Menten Fit,0.9999998613417723,0.23427340005206923,-0.9652252310981315,1.0,1.0,3.087851152981559,,,,,sq_visium:Parent_Visium_Human_BreastCancer,37660,4325,,,,0.18951228529378134,6.495286246098866,0.0002376890627038858
closeness,Piecewise Linear Fit,0.9999999984197305,0.20519255634806657,-0.23723026542322637,1.0,0.9704046242774567,1.071405810320646,0.4103851132827253,0.06996089047193141,0.04615728853693862,,sq_visium:Parent_Visium_Human_BreastCancer,37660,4325,,,,,,
clustering,Piecewise Linear Fit,0.9998455779850046,0.015424878080285524,0.13231414036666023,1.0,0.10658959537572255,1.6149577582541972,0.030849756159984122,-5.255944366340952,0.6937982033173399,,sq_visium:Parent_Visium_Human_BreastCancer,37660,4325,,,,,,
degree,Exponential Saturation Fit,0.999999090416018,0.013661568743639888,-0.35202467034823215,1.0,0.220186598812553,1.1013724190595322,,,,,TNBC_mibitof:p20_labeledcellData.tiff,87803,5895,16.225465648567813,50.73701223840165,14.933188406685792,,,
pagerank,Piecewise Linear Fit,0.9999547174348927,0.010328152942338414,-0.1816220146871987,1.0,0.08956743002544529,1.1089711169880592,0.02065630668974466,0.0025657845215457144,0.00011940654317713743,,TNBC_mibitof:p20_labeledcellData.tiff,87803,5895,,,,,,
betweenness,Michaelis-Menten Fit,0.9999999987251251,0.2246057958663982,-0.982545356041907,1.0,1.0,1.2426840181255212,,,,,TNBC_mibitof:p20_labeledcellData.tiff,87803,5895,,,,0.036900462760996455,2.3957494567501203,5.618890890056826e-05
closeness,Piecewise Linear Fit,0.99999794473921,0.1937940739170731,-0.23612401435785382,1.0,0.9558948261238338,3.261229788969078,0.38758814828390387,0.08617710421445386,0.05402752688892614,,TNBC_mibitof:p20_labeledcellData.tiff,87803,5895,,,,,,
clustering,Piecewise Linear Fit,0.9999773321320632,0.014032435692933873,0.12978451363540305,1.0,0.11518235793044954,1.1842309565472258,0.028064871385417453,-6.232210506406913,0.7612861314611897,,TNBC_mibitof:p20_labeledcellData.tiff,87803,5895,,,,,,
degree,Piecewise Linear Fit,0.9995607152526537,0.016364652593106634,-0.27821309127743205,1.0,0.11630057803468208,1.9595522586100302,0.03272930518622701,237.98195601503588,10.103742254066388,,sq_visium:Targeted_Visium_Human_BreastCancer_Immunology,37660,4325,,,,,,
pagerank,Piecewise Linear Fit,0.9987930369794898,0.012010413703252171,-0.16152929227859722,1.0,0.0823121387283237,1.5176854936591824,0.024020828291951724,0.0027128463815825786,0.00016912961544247662,,sq_visium:Targeted_Visium_Human_BreastCancer_Immunology,37660,4325,,,,,,
betweenness,Michaelis-Menten Fit,0.9999998613417725,0.23427339730878574,-0.9652252356973492,1.0,1.0,3.0878511529814734,,,,,sq_visium:Targeted_Visium_Human_BreastCancer_Immunology,37660,4325,,,,0.1895122273411004,6.495284137367906,0.00023768902924440794
