,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,scaled_relative_likelihood_over_baseline,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,constant_c
clustering,Piecewise Linear Fit,0.9999934771165704,0.043770346232802584,0.1267221521682585,1.0,0.38247011952191234,1.2941581741846042,0.08754069246108187,-1.9353433637823465,0.753186110200915,glioma_mibitof:CHOP_907_R9C11_whole_cell.tiff,11295,753,,,,,,,
degree,Piecewise Linear Fit,0.9999384294414647,0.018766658318384675,-0.1152411326016418,1.0,0.20279720279720279,1.140601713432823,0.03753331663679148,169.75027577011573,24.457656518732524,glioma_mibitof:CHOP_941_R5C4_whole_cell.tiff,8580,572,,,,,,,
pagerank,Piecewise Linear Fit,0.9999305461188673,0.017928875312610722,-0.09176042531469723,1.0,0.1993006993006993,1.1405379285511013,0.035857751053423,0.008374034830351502,0.0014860478852116769,glioma_mibitof:CHOP_941_R5C4_whole_cell.tiff,8580,572,,,,,,,
betweenness,Piecewise Linear Fit,0.9999992893107303,0.15464199680148327,-0.6781005792790538,1.0,0.8566433566433567,1.081066739787681,0.3092839943167324,0.04333129768672955,0.00318093810230288,glioma_mibitof:CHOP_941_R5C4_whole_cell.tiff,8580,572,,,,,,,
closeness,Piecewise Linear Fit,0.9999999410508481,0.2024738812330904,-0.20215774109170134,1.0,0.9667832167832168,2.262749299286795,0.40494776271614924,0.16199945263604426,0.12945213417775422,glioma_mibitof:CHOP_941_R5C4_whole_cell.tiff,8580,572,,,,,,,
clustering,Piecewise Linear Fit,0.9999964250178969,0.039997313868799046,0.12549727376641917,1.0,0.3356643356643357,1.223630794212017,0.07999462773398369,-2.213181839071156,0.7938858835968503,glioma_mibitof:CHOP_941_R5C4_whole_cell.tiff,8580,572,,,,,,,
degree,Piecewise Linear Fit,0.999982548536563,0.02058823417674517,-0.08267575759041992,1.0,0.18711018711018712,1.1029509208359616,0.04117646835352663,113.33249095682694,25.88917560972581,glioma_mibitof:CHOP_941_R6C5_whole_cell.tiff,14430,962,,,,,,,
pagerank,Piecewise Linear Fit,0.999982354928893,0.019313943571406943,-0.06396328543302077,1.0,0.17775467775467776,1.0975130796528874,0.03862788832015575,0.003280940513758007,0.0009273238402406277,glioma_mibitof:CHOP_941_R6C5_whole_cell.tiff,14430,962,,,,,,,
betweenness,Piecewise Linear Fit,0.9999988390952462,0.1713361725776325,-0.7394593028646198,1.0,0.8856548856548857,1.1618494854905297,0.34267234615958875,0.03411970711980214,0.0020597553533169034,glioma_mibitof:CHOP_941_R6C5_whole_cell.tiff,14430,962,,,,,,,
closeness,Piecewise Linear Fit,0.9999957789618987,0.20484812335391536,-0.2007760801575103,1.0,0.9615384615384616,2.979338105841897,0.40969624703444574,0.1254369672136293,0.10228549171623,glioma_mibitof:CHOP_941_R6C5_whole_cell.tiff,14430,962,,,,,,,
clustering,Exponential Saturation Fit,0.9999965161521202,0.029174784588472034,0.14895027519722093,1.0,0.4521829521829522,1.318002341415659,,,,glioma_mibitof:CHOP_941_R6C5_whole_cell.tiff,14430,962,-0.19905387196657226,23.757998028010963,0.7677061846995717,,,,
degree,Exponential Saturation Fit,0.9992996331398668,0.00670142815728215,-0.09863544473601377,1.0,0.16738995660260383,1.1354578076930875,,,,glioma_mibitof:CHOP_907_R9C7_whole_cell.tiff,24195,1613,5.468109609818974,103.4327555669525,24.984731400413896,,,,
pagerank,Piecewise Linear Fit,0.999938733281872,0.010314341585100313,-0.06788815891372854,1.0,0.13577185368877867,1.1344646255225899,0.02062868370389225,0.003865281710604,0.0005473897078557744,glioma_mibitof:CHOP_907_R9C7_whole_cell.tiff,24195,1613,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999967840283,0.22227434546363264,-0.8207653997859238,1.0,0.9882207067575945,1.2338254171656844,0.4445486924595348,0.02901243601042066,0.0014082388884591318,glioma_mibitof:CHOP_907_R9C7_whole_cell.tiff,24195,1613,,,,,,,
closeness,Piecewise Linear Fit,0.9999935939037435,0.20089203647741438,-0.2184430185533065,1.0,0.9659020458772474,3.050545464499332,0.4017840733218627,0.10946788078356369,0.07868136934881818,glioma_mibitof:CHOP_907_R9C7_whole_cell.tiff,24195,1613,,,,,,,
clustering,Exponential Saturation Fit,0.9999866075192922,0.01945579938158736,0.1554528331665915,1.0,0.3539987600743955,1.5525578247109257,,,,glioma_mibitof:CHOP_907_R9C7_whole_cell.tiff,24195,1613,-0.1980545731523645,35.62676292898448,0.7360519148449239,,,,
degree,Exponential Saturation Fit,0.9999902757793379,0.022099740532466255,-0.10883943226150955,1.0,0.4090909090909091,1.2642002873351028,,,,glioma_mibitof:CHOP_941_R7C2_whole_cell.tiff,2640,176,6.17348333596985,31.364482611000003,25.273760662407344,,,,
pagerank,Exponential Saturation Fit,0.9999858942692678,0.02046106521002262,-0.08663255563660241,1.0,0.39204545454545453,1.2448734583217167,,,,glioma_mibitof:CHOP_941_R7C2_whole_cell.tiff,2640,176,0.0009400592376522823,33.876388748363404,0.0049555240760321174,,,,
betweenness,Piecewise Linear Fit,0.9999820211464857,0.1284951110453703,-0.7970357344267589,1.0,0.7670454545454546,1.302605581194922,0.25699022235856517,0.09595470909223354,0.003139747181383647,glioma_mibitof:CHOP_941_R7C2_whole_cell.tiff,2640,176,,,,,,,
closeness,Piecewise Linear Fit,0.999998136984606,0.1995385429296401,-0.16412200513708544,1.0,0.9545454545454546,2.087390803359,0.3990770860276121,0.2370778415809699,0.24093164137582834,glioma_mibitof:CHOP_941_R7C2_whole_cell.tiff,2640,176,,,,,,,
clustering,Exponential Saturation Fit,0.9999757316087569,0.06667952685628735,0.18557661979042708,1.0,0.8238636363636364,1.5640251519074746,,,,glioma_mibitof:CHOP_941_R7C2_whole_cell.tiff,2640,176,-0.2603648595716787,10.292977880638468,0.8259963864392156,,,,
degree,Piecewise Linear Fit,0.999987125204059,0.026842787991896364,-0.0857423608923046,1.0,0.2850678733031674,1.106430989770545,0.05368557598385173,90.93166408535737,26.026509086673208,glioma_mibitof:CHOP_941_R6C4_whole_cell.tiff,6630,442,,,,,,,
pagerank,Piecewise Linear Fit,0.9999885009260827,0.024346383910628173,-0.0657789950632007,1.0,0.27601809954751133,1.0965450681743223,0.04869276865177692,0.0058629209500268365,0.0020272667375115933,glioma_mibitof:CHOP_941_R6C4_whole_cell.tiff,6630,442,,,,,,,
betweenness,Piecewise Linear Fit,0.9999997624204418,0.19994583455832532,-0.7845081286624057,1.0,0.9660633484162896,1.111978994521772,0.39989166987111174,0.05300361253316156,0.002911060756042127,glioma_mibitof:CHOP_941_R6C4_whole_cell.tiff,6630,442,,,,,,,
closeness,Piecewise Linear Fit,0.9999993448831029,0.21089885657581028,-0.20124863432416762,1.0,0.9796380090497737,2.520283874339349,0.4217977133856664,0.180220156859184,0.15085380204041896,glioma_mibitof:CHOP_941_R6C4_whole_cell.tiff,6630,442,,,,,,,
clustering,Exponential Saturation Fit,0.9999991430243199,0.031227050382323956,0.11882285819311036,1.0,0.5113122171945701,1.2153034600196615,,,,glioma_mibitof:CHOP_941_R6C4_whole_cell.tiff,6630,442,-0.16568083128598396,22.1964147375431,0.7800016447482018,,,,
degree,Piecewise Linear Fit,0.9999874981331804,0.023653397207247316,-0.08926076925431618,1.0,0.21595598349381018,1.1130889273482258,0.0473067944145391,106.27594294885876,25.648496441170234,glioma_mibitof:CHOP_941_R2C6_whole_cell.tiff,10905,727,,,,,,,
pagerank,Exponential Saturation Fit,0.9999901489135938,0.01048510377000351,-0.07731603832648329,1.0,0.2077028885832187,1.1046929658892224,,,,glioma_mibitof:CHOP_941_R2C6_whole_cell.tiff,10905,727,0.0002003749323410327,66.10775598415015,0.0011956298632385604,,,,
betweenness,Piecewise Linear Fit,0.9999841856467511,0.16448262237168884,-0.7372978531686919,1.0,0.8679504814305364,1.136188167540307,0.32896524556706824,0.0399379660375114,0.002340596811593914,glioma_mibitof:CHOP_941_R2C6_whole_cell.tiff,10905,727,,,,,,,
closeness,Piecewise Linear Fit,0.9999691288658029,0.19156855409333678,-0.19714450700038655,1.0,0.9339752407152683,2.978526798129892,0.3831371084409439,0.15068104791311074,0.11755349762944568,glioma_mibitof:CHOP_941_R2C6_whole_cell.tiff,10905,727,,,,,,,
clustering,Michaelis-Menten Fit,0.999992099030785,0.028706942202330245,0.15488585880076905,1.0,1.0,1.2875804662889694,,,,glioma_mibitof:CHOP_941_R2C6_whole_cell.tiff,10905,727,,,,-0.22199260123016057,0.03254800061313834,0.7757317935880303,
degree,Piecewise Linear Fit,0.999952894585529,0.02489285184907481,-0.09457420847994685,1.0,0.2471264367816092,1.1078407355460202,0.04978570369819606,107.23671962672404,25.556320210662314,glioma_mibitof:CHOP_941_R4C6_whole_cell.tiff,7830,522,,,,,,,
pagerank,Piecewise Linear Fit,0.9999556504446896,0.024021779513347788,-0.07177408446294889,1.0,0.24329501915708812,1.101965018192662,0.048043559906425275,0.005461172557414128,0.001696590765746039,glioma_mibitof:CHOP_941_R4C6_whole_cell.tiff,7830,522,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999999392,0.22539993832629243,-0.9151710804664381,1.0,0.9980842911877394,1.0856292785222068,0.4507998773739585,0.06249186966843934,0.0013056264595136347,glioma_mibitof:CHOP_941_R4C6_whole_cell.tiff,7830,522,,,,,,,
closeness,Exponential Saturation Fit,0.9999999983641783,0.22203543374725446,-0.22478735083836177,1.0,1.0,2.233104190179639,,,,glioma_mibitof:CHOP_941_R4C6_whole_cell.tiff,7830,522,1.3751285337602672,0.1324671203328352,0.13745213549956972,,,,
clustering,Exponential Saturation Fit,0.999997865209557,0.017216473467812698,0.12155612213348219,1.0,0.3544061302681992,1.21628403165888,,,,glioma_mibitof:CHOP_941_R4C6_whole_cell.tiff,7830,522,-0.1723042922594551,40.260693882593515,0.7948959209749268,,,,
degree,Exponential Saturation Fit,0.9999903445956684,0.010009988410203634,-0.08841760504734918,1.0,0.2677165354330709,1.1018497716384705,,,,glioma_mibitof:CHOP_941_R8C3_whole_cell.tiff,9525,635,4.982371247444882,69.24555275541745,25.684036068653675,,,,
pagerank,Exponential Saturation Fit,0.9999912032616705,0.008874569292947056,-0.06743676845160733,1.0,0.24251968503937008,1.0898082999247234,,,,glioma_mibitof:CHOP_941_R8C3_whole_cell.tiff,9525,635,0.00020219517897891566,78.10482549722708,0.001398048772931024,,,,
betweenness,Piecewise Linear Fit,0.999999736205474,0.1727005867080319,-0.7536183890744377,1.0,0.9165354330708662,1.1742334416792686,0.3454011741671196,0.045988757616199256,0.0025965834588406117,glioma_mibitof:CHOP_941_R8C3_whole_cell.tiff,9525,635,,,,,,,
closeness,Piecewise Linear Fit,0.9999889662151317,0.18902419500394912,-0.19395945897827377,1.0,0.9543307086614173,2.5693049965421646,0.3780483902443832,0.15986135916682837,0.12557605058404872,glioma_mibitof:CHOP_941_R8C3_whole_cell.tiff,9525,635,,,,,,,
clustering,Michaelis-Menten Fit,0.9999927574841956,0.030535659727280264,0.14345665188385784,1.0,1.0,1.2726879288449635,,,,glioma_mibitof:CHOP_941_R8C3_whole_cell.tiff,9525,635,,,,-0.2058418979621525,0.034881696716338895,0.7658559828098481,
degree,Piecewise Linear Fit,0.9999667452169272,0.01645030177292593,-0.11125049950580665,1.0,0.11714507370054306,1.123316168992155,0.032900603545869586,185.43441512007797,24.36921884722106,glioma_mibitof:CHOP_907_R9C1_whole_cell.tiff,19335,1289,,,,,,,
pagerank,Piecewise Linear Fit,0.9999628794297021,0.016176504603257126,-0.08185863884034181,1.0,0.11481768813033359,1.1103004846312197,0.03235301008778388,0.003671181822102522,0.0006660941087966437,glioma_mibitof:CHOP_907_R9C1_whole_cell.tiff,19335,1289,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999904714862,0.2121807469825585,-0.5824898375386677,1.0,0.9705197827773467,1.0515619889209475,0.42436149618133195,0.01914802976551669,0.0029121166061483834,glioma_mibitof:CHOP_907_R9C1_whole_cell.tiff,19335,1289,,,,,,,
closeness,Piecewise Linear Fit,0.9999997463422046,0.2218818625385821,-0.19746269908480005,1.0,0.9829325058184639,2.6190803966904976,0.4437637255163712,0.10103747342552304,0.09111385849767642,glioma_mibitof:CHOP_907_R9C1_whole_cell.tiff,19335,1289,,,,,,,
clustering,Michaelis-Menten Fit,0.9999830715601974,0.02178423528498697,0.17372546648283455,1.0,0.9891388673390225,1.3224738681479473,,,,glioma_mibitof:CHOP_907_R9C1_whole_cell.tiff,19335,1289,,,,-0.2437073925704464,0.023909376500295187,0.7849799706777537,
degree,Piecewise Linear Fit,0.9999705100420195,0.015196078365137566,-0.0822891764437256,1.0,0.16808149405772496,1.1034534018810185,0.030392156730295074,152.65820723715515,25.871095573023123,glioma_mibitof:CHOP_941_R3C3_whole_cell.tiff,17670,1178,,,,,,,
pagerank,Piecewise Linear Fit,0.999971418505782,0.014931864716973003,-0.06325069513661312,1.0,0.16553480475382004,1.0975621859207698,0.029863730305514365,0.003426435729807942,0.0007577303753973606,glioma_mibitof:CHOP_941_R3C3_whole_cell.tiff,17670,1178,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999999002,0.24264705809169632,-0.8326706398058698,1.0,0.9991511035653651,1.206415351340268,0.4852941176470532,0.03315619529033652,0.0016167341276477007,glioma_mibitof:CHOP_941_R3C3_whole_cell.tiff,17670,1178,,,,,,,
closeness,Piecewise Linear Fit,0.9999965861037968,0.2085728981475032,-0.21622936949778454,1.0,0.9770797962648556,2.98445480654257,0.41714579663685325,0.12202707396363152,0.09225467369465566,glioma_mibitof:CHOP_941_R3C3_whole_cell.tiff,17670,1178,,,,,,,
clustering,Exponential Saturation Fit,0.9999904656907758,0.02123222623581925,0.15403243338489123,1.0,0.3607809847198642,1.4149595404840871,,,,glioma_mibitof:CHOP_941_R3C3_whole_cell.tiff,17670,1178,-0.2026908170887791,32.64599018853966,0.7592938088202124,,,,
degree,Piecewise Linear Fit,0.9999537839566638,0.012978048192261709,-0.08308524070912719,1.0,0.14346895074946467,1.1195325216330199,0.02595609638453785,179.85562486865138,25.759562828708678,glioma_mibitof:CHOP_907_R8C2_whole_cell.tiff,28020,1868,,,,,,,
pagerank,Piecewise Linear Fit,0.9999567848633389,0.012262597214897232,-0.06336713885779306,1.0,0.13972162740899358,1.1114842741376048,0.02452519536255261,0.0026293198120986576,0.0004765748726279774,glioma_mibitof:CHOP_907_R8C2_whole_cell.tiff,28020,1868,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999993876203,0.22233104681191682,-0.8327570031881824,1.0,0.9903640256959315,1.1445037279163515,0.44466209522112765,0.027838463846002266,0.0012430111120358244,glioma_mibitof:CHOP_907_R8C2_whole_cell.tiff,28020,1868,,,,,,,
closeness,Piecewise Linear Fit,0.9999983066698725,0.2054624670481352,-0.22895194624312437,1.0,0.9732334047109208,2.6711623662039385,0.4109249344837035,0.10606344608786736,0.07338973809219598,glioma_mibitof:CHOP_907_R8C2_whole_cell.tiff,28020,1868,,,,,,,
clustering,Exponential Saturation Fit,0.999974933310492,0.019940709691363946,0.15176987715801976,1.0,0.35974304068522484,1.471981624101221,,,,glioma_mibitof:CHOP_907_R8C2_whole_cell.tiff,28020,1868,-0.1939657148202442,34.76040456848327,0.7359953822404801,,,,
degree,Piecewise Linear Fit,0.9998675808575956,0.011733831688290845,-0.09312410242562369,1.0,0.11851539434837621,1.1736765253309187,0.023467663376592326,220.49683331008825,25.195789468504262,glioma_mibitof:CHOP_907_R6C1_whole_cell.tiff,35565,2371,,,,,,,
pagerank,Piecewise Linear Fit,0.9998756030820569,0.010867063488979527,-0.0714089062458282,1.0,0.11050189793336145,1.1546473810918412,0.0217341278105462,0.00261043268846609,0.000368889925035228,glioma_mibitof:CHOP_907_R6C1_whole_cell.tiff,35565,2371,,,,,,,
betweenness,Piecewise Linear Fit,0.9999981505402681,0.18282597676007695,-0.8204567211723938,1.0,0.9228173766343315,1.2838224451911129,0.36565195499194264,0.02484405287268084,0.0009939712022325627,glioma_mibitof:CHOP_907_R6C1_whole_cell.tiff,35565,2371,,,,,,,
closeness,Piecewise Linear Fit,0.9999810862572027,0.19737633587185024,-0.2205879696302003,1.0,0.9536060733867566,3.1481596401719707,0.3947526721758798,0.09134002845708779,0.06370030426045192,glioma_mibitof:CHOP_907_R6C1_whole_cell.tiff,35565,2371,,,,,,,
clustering,Exponential Saturation Fit,0.9999654940566155,0.01765686084988664,0.1758126810087492,1.0,0.2905946857865879,1.6949739370873718,,,,glioma_mibitof:CHOP_907_R6C1_whole_cell.tiff,35565,2371,-0.2233002380351442,39.2565350426126,0.746701685276275,,,,
degree,Exponential Saturation Fit,0.999405558973381,0.015454839765436261,-0.13212414609631531,1.0,0.285,1.1840461979014936,,,,glioma_mibitof:CHOP_941_R1C3_whole_cell.tiff,9000,600,7.208247479230349,44.84984579241599,23.674188704357565,,,,
pagerank,Piecewise Linear Fit,0.9998808116904377,0.02654867209799658,-0.09004206475600796,1.0,0.23833333333333334,1.1878863396396386,0.053097345196546554,0.005306797416032533,0.0014238071739988154,glioma_mibitof:CHOP_941_R1C3_whole_cell.tiff,9000,600,,,,,,,
betweenness,Piecewise Linear Fit,0.9999973118734945,0.17335992163308214,-0.819813332948572,1.0,0.9,1.2185652025127325,0.3467198439631262,0.04974731817347191,0.0018955098245159794,glioma_mibitof:CHOP_941_R1C3_whole_cell.tiff,9000,600,,,,,,,
closeness,Piecewise Linear Fit,0.9999912244852254,0.19598320603895564,-0.20404438611799,1.0,0.95,2.720385607552137,0.39196641231740437,0.16366487976309196,0.12512340472257608,glioma_mibitof:CHOP_941_R1C3_whole_cell.tiff,9000,600,,,,,,,
clustering,Exponential Saturation Fit,0.999955551977209,0.032643982337566886,0.17437219123714917,1.0,0.5216666666666666,1.4462370374514906,,,,glioma_mibitof:CHOP_941_R1C3_whole_cell.tiff,9000,600,-0.2393577176094331,21.232556636842915,0.8059945125036935,,,,
degree,Piecewise Linear Fit,0.9999591620021516,0.028479390803834357,-0.12178985519387013,1.0,0.20956719817767655,1.179341739397047,0.05695878160771709,117.70395875640051,24.171806027108495,glioma_mibitof:CHOP_941_R2C3_whole_cell.tiff,6585,439,,,,,,,
pagerank,Piecewise Linear Fit,0.9999592626176406,0.027951394671346375,-0.09281114665756832,1.0,0.20273348519362186,1.1649599846899445,0.05590279013265684,0.007076624414156663,0.0019334243809771233,glioma_mibitof:CHOP_941_R2C3_whole_cell.tiff,6585,439,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999888809263,0.23999641663966367,-0.9013900843442135,1.0,0.9954441913439636,1.2685229085318106,0.47999283411904164,0.057161453991380264,0.0015007758130024197,glioma_mibitof:CHOP_941_R2C3_whole_cell.tiff,6585,439,,,,,,,
closeness,Piecewise Linear Fit,0.9999987271856678,0.2099108317866941,-0.2116277815499935,1.0,0.9817767653758542,2.6791324872150724,0.4198216637950398,0.18940595466263715,0.14811093054556007,glioma_mibitof:CHOP_941_R2C3_whole_cell.tiff,6585,439,,,,,,,
clustering,Piecewise Linear Fit,0.9999790218319349,0.05767731129872393,0.1710242706875321,1.0,0.4305239179954442,1.5499194870851403,0.11535462259184225,-2.05786449618203,0.8126993841827492,glioma_mibitof:CHOP_941_R2C3_whole_cell.tiff,6585,439,,,,,,,
degree,Piecewise Linear Fit,0.999983570692591,0.021274491792750073,-0.08920463181801,1.0,0.2050561797752809,1.0885001437919113,0.04254898358553615,118.13460006520057,25.660772009769723,glioma_mibitof:CHOP_941_R5C5_whole_cell.tiff,10680,712,,,,,,,
pagerank,Piecewise Linear Fit,0.9999798576264137,0.018040672487190726,-0.06789002089835142,1.0,0.19101123595505617,1.0810844005935099,0.03608134569173646,0.0050297757100937965,0.0012458407956578643,glioma_mibitof:CHOP_941_R5C5_whole_cell.tiff,10680,712,,,,,,,
betweenness,Piecewise Linear Fit,0.999998496075961,0.16334390352083655,-0.5927379879152135,1.0,0.8693820224719101,1.070001215187551,0.32668780806719827,0.03185565879606621,0.003575202598009997,glioma_mibitof:CHOP_941_R5C5_whole_cell.tiff,10680,712,,,,,,,
closeness,Piecewise Linear Fit,0.9999935948503315,0.2023023512897175,-0.18963199457242283,1.0,0.9648876404494382,2.2761481812931357,0.4046047028681823,0.14012416921726067,0.12113918691279672,glioma_mibitof:CHOP_941_R5C5_whole_cell.tiff,10680,712,,,,,,,
clustering,Exponential Saturation Fit,0.9999997345412294,0.04163913615878067,0.13066493363550077,1.0,0.5926966292134831,1.2611762953220054,,,,glioma_mibitof:CHOP_941_R5C5_whole_cell.tiff,10680,712,-0.1779091154174531,16.63887310942509,0.7694927713481436,,,,
