,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,scaled_relative_likelihood_over_baseline,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,dataset,num_edges,num_nodes,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,constant_c
betweenness,Michaelis-Menten Fit,0.9999885868940079,0.2492635918848595,-1.0225790986624599,1.0,1.0,1.0105200336553177,,,,,,,glioma_mibitof:UCSF_TA3_R99C2_whole_cell.tiff,117150,11715,202851600047751.4,33875.19268686155,-32958087.803944487,
closeness,Piecewise Linear Fit,0.9999974196736032,0.19597383031659282,-0.243479474192791,1.0,0.9586854460093897,3.277594047846907,0.39194766166526823,0.03797639022006835,0.023124381359703593,,,,glioma_mibitof:UCSF_TA3_R99C2_whole_cell.tiff,117150,11715,,,,
clustering,Piecewise Linear Fit,0.999978097015354,0.01089877554067996,0.15388136465570842,1.0,0.10004268032437047,1.228841162970947,0.021797551081090393,-8.08745014657448,0.6609436817988367,,,,glioma_mibitof:UCSF_TA3_R99C2_whole_cell.tiff,117150,11715,,,,
degree,Piecewise Linear Fit,0.9999900487352213,0.022622520801707038,-0.07936506356053186,1.0,0.1910352187833511,1.065816463333882,0.0452450416034826,66.10728186584024,17.34795871860405,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point10_R8C11_segmentation_labels.tiff,9370,937,,,,
pagerank,Exponential Saturation Fit,0.9999945641104758,0.008792385179118345,-0.0755336588226572,1.0,0.16755602988260407,1.0562984979521348,,,,0.00015150100942536442,78.83486748797044,0.000927120296420507,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point10_R8C11_segmentation_labels.tiff,9370,937,,,,
betweenness,Piecewise Linear Fit,0.9999999999999187,0.24240832431008122,-0.8594916043461559,1.0,0.9989327641408752,1.1120951361993323,0.4848166496226595,0.04836090861797321,0.0019164725674091715,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point10_R8C11_segmentation_labels.tiff,9370,937,,,,
closeness,Piecewise Linear Fit,0.9999995348503159,0.2106393108605974,-0.23140788636933132,1.0,0.983991462113127,2.6651449877840316,0.42127862207746974,0.11824530210333664,0.08272582155861667,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point10_R8C11_segmentation_labels.tiff,9370,937,,,,
clustering,Michaelis-Menten Fit,0.9999899470643672,0.014329130426849293,0.18144677307037538,1.0,0.8388473852721452,1.2001401783381354,,,,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point10_R8C11_segmentation_labels.tiff,9370,937,-0.2472795663184125,0.015229361491089204,0.7805319858595551,
degree,Piecewise Linear Fit,0.9999946089733894,0.007456300192039865,-0.09657528406219118,1.0,0.0694347522679693,1.030227328068004,0.014912600384085987,238.0133103779276,16.601625117140152,,,,TNBC_mibitof:p25_labeledcellData.tiff,28660,2866,,,,
pagerank,Piecewise Linear Fit,0.9999943914278218,0.007306096917454809,-0.07296583534106027,1.0,0.06908583391486392,1.0292138428597333,0.014612194282267748,0.003266330124301508,0.0003031947157568531,,,,TNBC_mibitof:p25_labeledcellData.tiff,28660,2866,,,,
betweenness,Piecewise Linear Fit,0.9999998437272825,0.12593472467902758,-0.7811301408434856,1.0,0.6974877878576413,1.049589005649224,0.2518694501895226,0.03029216074331081,0.0010689029937208617,,,,TNBC_mibitof:p25_labeledcellData.tiff,28660,2866,,,,
closeness,Exponential Saturation Fit,0.9999949984814779,0.19134946848353837,-0.22677630227183085,1.0,1.0,1.9226612547581232,,,,0.04670029451164931,1.805327658225738,0.04651087450571637,TNBC_mibitof:p25_labeledcellData.tiff,28660,2866,,,,
clustering,Exponential Saturation Fit,0.999999486565338,0.009620163255400313,0.15524901009155195,1.0,0.15526866713189114,1.1028833200054078,,,,-0.207365079522997,72.0514987781611,0.7715292441790874,TNBC_mibitof:p25_labeledcellData.tiff,28660,2866,,,,
degree,Piecewise Linear Fit,0.9999727864020401,0.011478387047242883,-0.09719985062369384,1.0,0.13110307414104883,1.093782293435061,0.02295677409450042,156.75816654682572,16.712332400619978,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point2_R7C6_segmentation_labels.tiff,11060,1106,,,,
pagerank,Piecewise Linear Fit,0.9999744515103203,0.011005485688153384,-0.07291660955421007,1.0,0.12839059674502712,1.083664899227596,0.022010971766000063,0.00564828075192335,0.0007903469881601551,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point2_R7C6_segmentation_labels.tiff,11060,1106,,,,
betweenness,Piecewise Linear Fit,0.9999987444018562,0.16721614187154654,-0.8170922356771747,1.0,0.8960216998191681,1.1806714721986942,0.3344322844401274,0.04797932306795153,0.0017959463614325372,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point2_R7C6_segmentation_labels.tiff,11060,1106,,,,
closeness,Piecewise Linear Fit,0.9999954371699984,0.20669638191726453,-0.21695854630684236,1.0,0.9701627486437613,2.8202191941531285,0.41339276424348975,0.10108377239046291,0.07540884823997233,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point2_R7C6_segmentation_labels.tiff,11060,1106,,,,
clustering,Exponential Saturation Fit,0.9999981259851051,0.022679199614758165,0.15314941069911492,1.0,0.38245931283905965,1.2405030658894738,,,,-0.19037223461807257,30.563107724959956,0.7167104009228578,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point2_R7C6_segmentation_labels.tiff,11060,1106,,,,
degree,Piecewise Linear Fit,0.9999834909706415,0.009895833328413725,-0.0972696987546094,1.0,0.09011469142545057,1.0552140002575952,0.0197916666568384,180.96281421038438,16.619661075779934,,,,tuberculosis_mibitof:segmentationmask_SampleID14.tif,18310,1831,,,,
pagerank,Piecewise Linear Fit,0.9999817545782108,0.009745712423174565,-0.07440502324217153,1.0,0.0890223921354451,1.053596534767264,0.019491425344716973,0.0039110518909889385,0.0004741610411156103,,,,tuberculosis_mibitof:segmentationmask_SampleID14.tif,18310,1831,,,,
betweenness,Piecewise Linear Fit,0.9999958232403596,0.14375920859086633,-0.7448136436543752,1.0,0.7935554341889678,1.0822368321900442,0.28751841803682815,0.03362412985174923,0.0016561380795616495,,,,tuberculosis_mibitof:segmentationmask_SampleID14.tif,18310,1831,,,,
closeness,Piecewise Linear Fit,0.9999840173293958,0.18541582082704067,-0.1996228696212053,1.0,0.906608410704533,2.605382530048844,0.3708316421139718,0.08063475080639186,0.059945061878793,,,,tuberculosis_mibitof:segmentationmask_SampleID14.tif,18310,1831,,,,
clustering,Michaelis-Menten Fit,0.9999965212938454,0.01488430333009322,0.18004206355113,1.0,0.8137629710540688,1.191341930101769,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID14.tif,18310,1831,-0.23526259716591244,0.015849633055595138,0.7467697498906833,
degree,Piecewise Linear Fit,0.9999776938633713,0.016139295155524924,-0.09432115994995105,1.0,0.17209908735332463,1.0783216380678355,0.032278590311079464,108.84736770459874,16.8681549974927,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point7_R7C7_segmentation_labels.tiff,7670,767,,,,
pagerank,Piecewise Linear Fit,0.9999725945064497,0.01205220997938446,-0.07784208152605984,1.0,0.1395045632333768,1.0765316830348706,0.0241044202631597,0.007918906394841425,0.0011306358308109036,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point7_R7C7_segmentation_labels.tiff,7670,767,,,,
betweenness,Piecewise Linear Fit,0.9999999981516239,0.23146293687457764,-0.9054969629374733,1.0,0.9947848761408083,1.1706407766576918,0.462925874501162,0.06155873491857769,0.00148706481921563,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point7_R7C7_segmentation_labels.tiff,7670,767,,,,
closeness,Piecewise Linear Fit,0.9999995314320935,0.212944155156634,-0.23385396777986645,1.0,0.9830508474576272,2.605369851112388,0.4258883106374966,0.13135441442643073,0.0916383394278208,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point7_R7C7_segmentation_labels.tiff,7670,767,,,,
clustering,Exponential Saturation Fit,0.9999977905109979,0.016150661391715528,0.1292500381336022,1.0,0.3050847457627119,1.144256234351435,,,,-0.16855695752778696,42.91757244015913,0.7363361484333428,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point7_R7C7_segmentation_labels.tiff,7670,767,,,,
degree,Exponential Saturation Fit,0.999809269233218,0.010209737803446684,-0.12631423405418532,1.0,0.18169934640522875,1.1063126772698018,,,,4.572406778760221,67.89079150534836,15.813129646935268,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point10_R7C7_segmentation_labels.tiff,7650,765,,,,
pagerank,Piecewise Linear Fit,0.9999475436956141,0.01797188229017329,-0.08456007802330474,1.0,0.1503267973856209,1.1017974526669965,0.03594376520480071,0.005756029890603131,0.0011199046993115784,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point10_R7C7_segmentation_labels.tiff,7650,765,,,,
betweenness,Piecewise Linear Fit,0.9999999509878459,0.20914665607843466,-0.844057153785968,1.0,0.9777777777777777,1.1387871457796286,0.4182933129216494,0.05469458961610462,0.0021134349513202044,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point10_R7C7_segmentation_labels.tiff,7650,765,,,,
closeness,Piecewise Linear Fit,0.9999975092618312,0.2120053050759891,-0.22555975079483812,1.0,0.984313725490196,2.7796460806191594,0.42401061049502475,0.12360141648241942,0.08996974435194775,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point10_R7C7_segmentation_labels.tiff,7650,765,,,,
clustering,Piecewise Linear Fit,0.9999765775933707,0.040872605244812926,0.137887804203376,1.0,0.3241830065359477,1.2235240339157396,0.08174521048581891,-2.1472634669205917,0.7242545677394876,,,,tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point10_R7C7_segmentation_labels.tiff,7650,765,,,,
degree,Exponential Saturation Fit,0.999933630112575,0.005475006545737412,-0.09886914230041424,1.0,0.1511278195488722,1.050061384858669,,,,3.64679971640383,126.60207339335065,16.619157807126715,tuberculosis_mibitof:segmentationmask_SampleID28.tif,13300,1330,,,,
pagerank,Piecewise Linear Fit,0.9999891614169025,0.010742849937307859,-0.06663085275648067,1.0,0.13984962406015036,1.05401785781538,0.02148570036055555,0.0044214731183821274,0.0006653720366526916,,,,tuberculosis_mibitof:segmentationmask_SampleID28.tif,13300,1330,,,,
betweenness,Piecewise Linear Fit,0.9999995106982877,0.15537017667206154,-0.7552374810022631,1.0,0.8992481203007519,1.0456846348595992,0.31074035405717704,0.043578796928309155,0.002194341750997935,,,,tuberculosis_mibitof:segmentationmask_SampleID28.tif,13300,1330,,,,
closeness,Piecewise Linear Fit,0.999981953829718,0.17405476773419049,-0.19795215489531068,1.0,0.9308270676691729,2.2054832832716995,0.3481095358049548,0.10342745048515108,0.07293933274026516,,,,tuberculosis_mibitof:segmentationmask_SampleID28.tif,13300,1330,,,,
clustering,Exponential Saturation Fit,0.9999912175638587,0.013141214616245683,0.13607658638642894,1.0,0.2924812030075188,1.1501784580235181,,,,-0.17671827020685754,52.746051362811635,0.7376929951176812,tuberculosis_mibitof:segmentationmask_SampleID28.tif,13300,1330,,,,
degree,Piecewise Linear Fit,0.9999728363471226,0.011096972755355832,-0.09983883859395107,1.0,0.10636182902584493,1.0725606189451515,0.022193945510725073,165.6111511473292,16.569707660196656,,,,tuberculosis_mibitof:segmentationmask_SampleID47.tif,20120,2012,,,,
pagerank,Piecewise Linear Fit,0.9999740550935775,0.010442262462664657,-0.07600151793578262,1.0,0.10387673956262425,1.0679670212145753,0.020884525540895472,0.00339273444341035,0.00043071840159375886,,,,tuberculosis_mibitof:segmentationmask_SampleID47.tif,20120,2012,,,,
