,data_source,node density in ROI,% new edges,P,border_size,P_adj
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point11_R1C6_segmentation_labels.tiff,tma_controls_mibitof,0.0016362274586622112,2.7122641509433962,2.6271886533450982e-83,0.125,9.596152239060518e-83
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point12_R6C7_segmentation_labels.tiff,tma_controls_mibitof,0.0005060709268987281,4.948586118251928,1.0856718328535146e-33,0.125,1.3470612371877338e-33
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point13_R1C3_segmentation_labels.tiff,tma_controls_mibitof,0.0016259693278685371,2.836176120587069,1.2570494343388942e-88,0.125,5.40739033531731e-88
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point14_R8C9_segmentation_labels.tiff,tma_controls_mibitof,0.0005469055621929663,4.567022538552788,5.833352818058414e-37,0.125,7.534144272455097e-37
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point1_R4C1_segmentation_labels.tiff,tma_controls_mibitof,0.0003184835578066843,5.4470709146968135,1.2760904906670432e-21,0.125,1.3418284856408e-21
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point2_R8C5_segmentation_labels.tiff,tma_controls_mibitof,0.0007685195885819947,4.512863770560944,7.080920489850901e-52,0.125,1.2224275671533647e-51
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point3_R1C8_segmentation_labels.tiff,tma_controls_mibitof,0.0016779233773980642,2.8988289498944138,1.2990173762511571e-92,0.125,6.231691652891495e-92
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point4_R6C11_segmentation_labels.tiff,tma_controls_mibitof,0.0013556158479093305,3.2342449464922716,6.739228343115509e-80,0.125,2.220106552273179e-79
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point5_R2C10_segmentation_labels.tiff,tma_controls_mibitof,0.0013287350288133826,3.017031630170316,1.2310661131526017e-75,0.125,3.609971334624953e-75
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point6_R1C10_segmentation_labels.tiff,tma_controls_mibitof,0.0016788887199844522,2.7094542659492697,2.021355308647446e-85,0.125,7.793447690007376e-85
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point7_R2C12_segmentation_labels.tiff,tma_controls_mibitof,0.0012918108419838524,3.5135808621978573,1.1879566658964136e-77,0.125,3.6159733602285574e-77
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point8_R1C2_segmentation_labels.tiff,tma_controls_mibitof,0.0014657715380296448,2.9942756494936154,6.072712693232172e-82,0.125,2.100230536097904e-81
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point9_R1C7_segmentation_labels.tiff,tma_controls_mibitof,0.0016705113417916186,2.7162396455403583,1.565642655657621e-88,0.125,6.70713582115055e-88
TNBC_mibitof:p10_labeledcellData.tiff,TNBC_mibitof,0.0007509725335412403,2.2247317899491814,1.910357185101794e-100,0.125,1.1767348104680281e-99
TNBC_mibitof:p11_labeledcellData.tiff,TNBC_mibitof,0.0009028455989509649,1.9705357980669982,3.3643815503702426e-119,0.125,3.0192424085650194e-118
TNBC_mibitof:p12_labeledcellData.tiff,TNBC_mibitof,0.0012527267914677668,1.7374256354786373,7.161256036574897e-146,0.125,1.0804155846484736e-144
TNBC_mibitof:p13_labeledcellData.tiff,TNBC_mibitof,0.0014380624086632612,1.6656856974690997,9.490668741022154e-163,0.125,1.8999588768084735e-161
TNBC_mibitof:p14_labeledcellData.tiff,TNBC_mibitof,0.0011504791213380427,1.765874475756015,4.718302433325364e-137,0.125,6.063892386532968e-136
TNBC_mibitof:p15_labeledcellData.tiff,TNBC_mibitof,0.0005284086292353945,2.6688102893890675,1.1628310547474318e-86,0.125,4.6918880929925445e-86
TNBC_mibitof:p16_labeledcellData.tiff,TNBC_mibitof,0.0014276673877261677,1.731704424148974,4.1585473383876425e-157,0.125,7.337369117392434e-156
TNBC_mibitof:p17_labeledcellData.tiff,TNBC_mibitof,0.001300645302616807,1.6731770833333333,7.851222127264826e-147,0.125,1.2198689902212962e-145
TNBC_mibitof:p18_labeledcellData.tiff,TNBC_mibitof,0.0010854317755776583,1.905356863970014,6.860111432794881e-135,0.125,8.208478162689048e-134
TNBC_mibitof:p19_labeledcellData.tiff,TNBC_mibitof,0.0007401939521233014,2.1898647099289152,5.771259740983688e-94,0.125,2.8608959001733424e-93
TNBC_mibitof:p1_labeledcellData.tiff,TNBC_mibitof,0.0007815413181946168,2.3003472222222223,2.6848210379445323e-102,0.125,1.7359619257765578e-101
TNBC_mibitof:p20_labeledcellData.tiff,TNBC_mibitof,0.0008492698258083664,2.0463166300658817,8.013318922328659e-107,0.125,5.561243332096089e-106
TNBC_mibitof:p21_labeledcellData.tiff,TNBC_mibitof,0.0010577823099226068,1.8902683219863836,1.2917223340524926e-134,0.125,1.528048806532551e-133
TNBC_mibitof:p22_labeledcellData.tiff,TNBC_mibitof,0.0004765811819823337,2.4664879356568368,3.339380176638512e-72,0.125,9.07648763415324e-72
TNBC_mibitof:p23_labeledcellData.tiff,TNBC_mibitof,0.00071924826627921,2.052128788772261,4.884136676282012e-96,0.125,2.6481178541716535e-95
TNBC_mibitof:p24_labeledcellData.tiff,TNBC_mibitof,0.0007556675062972292,2.3798832510103276,1.6416707266435457e-104,0.125,1.1097267704129423e-103
TNBC_mibitof:p25_labeledcellData.tiff,TNBC_mibitof,0.00044442076906100894,2.4646541841803593,4.7087104616696495e-62,0.125,1.0254743913385157e-61
TNBC_mibitof:p26_labeledcellData.tiff,TNBC_mibitof,0.0012006542019602745,1.8186944875229099,2.8743120647549562e-145,0.125,4.274512656299871e-144
TNBC_mibitof:p27_labeledcellData.tiff,TNBC_mibitof,0.0007350040413813106,2.1097532856813466,6.80798504677749e-96,0.125,3.615873690660901e-95
TNBC_mibitof:p28_labeledcellData.tiff,TNBC_mibitof,0.001056792442055974,1.9977535301668805,1.5747872921477412e-126,0.125,1.6231223476493055e-125
TNBC_mibitof:p29_labeledcellData.tiff,TNBC_mibitof,0.0007862185347786977,2.1333907984053444,2.884713903942395e-107,0.125,2.0154276335597537e-106
TNBC_mibitof:p2_labeledcellData.tiff,TNBC_mibitof,0.00045964065841241333,2.9205175600739373,8.883985557415757e-75,0.125,2.554759382671216e-74
TNBC_mibitof:p30_labeledcellData.tiff,TNBC_mibitof,0.001764364651249583,1.401084400940454,4.459846942021035e-180,0.125,1.9210349135394684e-178
TNBC_mibitof:p31_labeledcellData.tiff,TNBC_mibitof,0.0005032603135340244,2.9092787054570493,5.026023659035531e-80,0.125,1.6662709009732447e-79
TNBC_mibitof:p32_labeledcellData.tiff,TNBC_mibitof,0.0008706463877555781,2.1902073396281514,2.8574355906654e-114,0.125,2.4183662194168142e-113
TNBC_mibitof:p33_labeledcellData.tiff,TNBC_mibitof,0.00032000837766173765,3.4290271132376398,4.41802075336461e-60,0.125,9.143458457758567e-60
TNBC_mibitof:p34_labeledcellData.tiff,TNBC_mibitof,0.0004451522438439429,2.823349866463182,5.0914499714121385e-74,0.125,1.4286251806576917e-73
TNBC_mibitof:p35_labeledcellData.tiff,TNBC_mibitof,0.0012645133954794787,1.8282882400214306,9.157078239008576e-144,0.125,1.3058244447682092e-142
TNBC_mibitof:p36_labeledcellData.tiff,TNBC_mibitof,0.0004946464039206435,2.7644230769230766,1.0947538929252247e-71,0.125,2.960100785805608e-71
TNBC_mibitof:p37_labeledcellData.tiff,TNBC_mibitof,0.0011077035725405126,1.8957345971563981,1.5042017105812382e-136,0.125,1.9096024155061814e-135
TNBC_mibitof:p38_labeledcellData.tiff,TNBC_mibitof,0.0006497829740102045,2.5751633986928106,3.823985912713632e-97,0.125,2.140198567276823e-96
TNBC_mibitof:p39_labeledcellData.tiff,TNBC_mibitof,0.0006340962771626968,2.3943285179240235,6.717809186651188e-89,0.125,2.9138497347099527e-88
TNBC_mibitof:p3_labeledcellData.tiff,TNBC_mibitof,0.0010445728356298723,2.0598491606520155,2.3093702465510175e-127,0.125,2.4040544266596092e-126
TNBC_mibitof:p40_labeledcellData.tiff,TNBC_mibitof,0.0006120385498083766,2.6319434824767973,2.490589603700642e-91,0.125,1.147214060819632e-90
TNBC_mibitof:p41_labeledcellData.tiff,TNBC_mibitof,0.0007557940832554974,2.0515695067264574,2.859117611841383e-100,0.125,1.7507890787805176e-99
TNBC_mibitof:p4_labeledcellData.tiff,TNBC_mibitof,0.0012239327686754385,1.8824832168316146,1.8213484529773773e-160,0.125,3.447315890089909e-159
TNBC_mibitof:p5_labeledcellData.tiff,TNBC_mibitof,0.0009649621874774986,2.202720491443616,2.710233490746157e-131,0.125,3.0014394296454786e-130
TNBC_mibitof:p6_labeledcellData.tiff,TNBC_mibitof,0.0010858596993245622,1.9332709697536639,4.483912758853854e-137,0.125,5.834691477458577e-136
TNBC_mibitof:p7_labeledcellData.tiff,TNBC_mibitof,0.0006091283327528458,2.5284450063211126,5.896000151759283e-94,0.125,2.9088796957257883e-93
TNBC_mibitof:p8_labeledcellData.tiff,TNBC_mibitof,0.0006737337686221688,2.5044047319405993,4.578018245648952e-105,0.125,3.1353401274477366e-104
TNBC_mibitof:p9_labeledcellData.tiff,TNBC_mibitof,0.0011251381715288347,2.0078207249210407,8.716394618240469e-142,0.125,1.226184702376801e-140
tuberculosis_mibitof:segmentationmask_SampleID13.tif,tuberculosis_mibitof,0.0007766336461591936,4.609595484477893,4.2631052981248466e-49,0.125,6.891137601471995e-49
tuberculosis_mibitof:segmentationmask_SampleID14.tif,tuberculosis_mibitof,0.0011760752688172043,3.3725247524752477,4.3544060019709275e-60,0.125,9.029754278987521e-60
tuberculosis_mibitof:segmentationmask_SampleID21.tif,tuberculosis_mibitof,0.0011177007299270072,3.852432255958211,1.0828578715920266e-56,0.125,2.095269599121375e-56
tuberculosis_mibitof:segmentationmask_SampleID26.tif,tuberculosis_mibitof,0.0013115678113076656,3.296398891966759,3.871595420067733e-69,0.125,9.926923232242636e-69
tuberculosis_mibitof:segmentationmask_SampleID28.tif,tuberculosis_mibitof,0.0006853927702467848,4.594017094017095,1.6432287035952447e-37,0.125,2.146299975461292e-37
tuberculosis_mibitof:segmentationmask_SampleID33.tif,tuberculosis_mibitof,0.0010199188631710343,3.508771929824561,1.2636332687152332e-56,0.125,2.4315013544039883e-56
tuberculosis_mibitof:segmentationmask_SampleID34.tif,tuberculosis_mibitof,0.00100156087408949,3.602620087336245,2.66940609006236e-53,0.125,4.725938332916524e-53
tuberculosis_mibitof:segmentationmask_SampleID35.tif,tuberculosis_mibitof,0.0007020622125082452,4.95565988523735,7.453041138758174e-43,0.125,1.0701539069582427e-42
tuberculosis_mibitof:segmentationmask_SampleID36.tif,tuberculosis_mibitof,0.0009430280957336109,4.205246913580247,8.679268495011302e-53,0.125,1.521063721095415e-52
tuberculosis_mibitof:segmentationmask_SampleID40.tif,tuberculosis_mibitof,0.0010416666666666667,4.200210010500525,4.125504709612439e-62,0.125,9.003459963745386e-62
tuberculosis_mibitof:segmentationmask_SampleID42.tif,tuberculosis_mibitof,0.0011729600694444444,4.037267080745342,7.092802935805117e-63,0.125,1.5878726572415325e-62
tuberculosis_mibitof:segmentationmask_SampleID47.tif,tuberculosis_mibitof,0.001208593479014915,3.160746538229982,2.03485330967756e-60,0.125,4.2621374152401205e-60
tuberculosis_mibitof:segmentationmask_SampleID48.tif,tuberculosis_mibitof,0.0010883258336868856,4.1513223970539,1.5623496883979953e-62,0.125,3.482668149084182e-62
tuberculosis_mibitof:segmentationmask_SampleID54.tif,tuberculosis_mibitof,0.001002644814429414,3.8098693759071116,2.776395435803909e-53,0.125,4.907007892481952e-53
tuberculosis_mibitof:segmentationmask_SampleID55.tif,tuberculosis_mibitof,0.0007426488097503374,4.6419753086419755,2.668162779034857e-42,0.125,3.789300754400118e-42
tuberculosis_mibitof:segmentationmask_SampleID61.tif,tuberculosis_mibitof,0.0012755530193682657,3.2772869763465375,2.4285008070227668e-67,0.125,6.004915297175059e-67
tuberculosis_mibitof:segmentationmask_SampleID64.tif,tuberculosis_mibitof,0.0009408602150537635,3.683598293912369,1.065113662322744e-47,0.125,1.6698544013222538e-47
tuberculosis_mibitof:segmentationmask_SampleID65.tif,tuberculosis_mibitof,0.0008016180083811443,3.7425832952989504,8.971398097576534e-43,0.125,1.2863946858921725e-42
tuberculosis_mibitof:segmentationmask_SampleID6.tif,tuberculosis_mibitof,0.0011338040535120828,4.039756332157743,1.8427844938935586e-63,0.125,4.143280039186165e-63
tuberculosis_mibitof:segmentationmask_SampleID84.tif,tuberculosis_mibitof,0.0011619840443981963,3.788353162179086,2.9895196133572313e-55,0.125,5.517889924654039e-55
tuberculosis_mibitof:segmentationmask_SampleID85.tif,tuberculosis_mibitof,0.0010384215991692627,3.328661527680449,7.871168001087411e-52,0.125,1.356603624028476e-51
tuberculosis_mibitof:segmentationmask_SampleID88.tif,tuberculosis_mibitof,0.0009699774070212027,3.0474040632054176,6.218333921800184e-45,0.125,9.36799654499854e-45
tuberculosis_mibitof:segmentationmask_SampleID89.tif,tuberculosis_mibitof,0.0007556976339596381,4.2089985486211905,2.8002629842671495e-47,0.125,4.3638828841648244e-47
sq_visium:V1_Breast_Cancer_Block_A_Section_1,sq_visium,8.2266924745451e-06,2.35934664246824,3.1040094384335134e-111,0.125,2.3415027720357157e-110
sq_visium:V1_Breast_Cancer_Block_A_Section_2,sq_visium,8.145073278903362e-06,2.5257808997160365,8.807323070569775e-113,0.125,6.893551365761756e-112
sq_visium:V1_Human_Heart,sq_visium,3.42627136467351e-05,2.3004244830891416,6.378841930435361e-113,0.125,5.030586704229705e-112
sq_visium:V1_Human_Lymph_Node,sq_visium,3.4119423941786464e-05,2.245586708203531,1.3144029535440112e-117,0.125,1.1498264492767359e-116
sq_visium:V1_Mouse_Kidney,sq_visium,2.390533710444225e-05,1.2588512981904012,3.8814749492890316e-33,0.125,4.781793399064949e-33
sq_visium:V1_Adult_Mouse_Brain,sq_visium,3.345014611702874e-05,1.333801333801334,2.1543470588134624e-54,0.125,3.907099805269711e-54
sq_visium:V1_Mouse_Brain_Sagittal_Posterior,sq_visium,3.3294576550452003e-05,0.7552870090634441,5.168036765455031e-38,0.125,6.784270205345129e-38
sq_visium:V1_Mouse_Brain_Sagittal_Posterior_Section_2,sq_visium,3.3156604690335116e-05,0.8853681267474371,5.524941027805168e-43,0.125,7.977064646248516e-43
sq_visium:V1_Mouse_Brain_Sagittal_Anterior,sq_visium,2.9608570864477104e-05,0.7489952502740227,4.227597502111018e-30,0.125,4.9840645523188784e-30
sq_visium:V1_Mouse_Brain_Sagittal_Anterior_Section_2,sq_visium,2.9703525791695275e-05,0.8022322985699336,1.090348338221302e-33,0.125,1.3512531191528278e-33
sq_visium:V1_Human_Brain_Section_1,sq_visium,8.652994984321294e-06,2.1043771043771047,7.068582510334859e-121,0.125,6.813328141906101e-120
sq_visium:V1_Human_Brain_Section_2,sq_visium,8.567192321666191e-06,2.198462277751081,9.57992654727463e-121,0.125,9.149269298819165e-120
sq_visium:V1_Adult_Mouse_Brain_Coronal_Section_1,sq_visium,8.430823664772249e-06,2.3709902370990235,4.943494701881354e-92,0.125,2.318098191287608e-91
sq_visium:V1_Adult_Mouse_Brain_Coronal_Section_2,sq_visium,8.498635200169565e-06,2.2992635171546616,1.358074397210271e-84,0.125,5.159691414218585e-84
sq_visium:Targeted_Visium_Human_Cerebellum_Neuroscience,sq_visium,3.423066698897266e-05,2.23369761018374,4.8284563007457054e-124,0.125,4.833099047188731e-123
sq_visium:Parent_Visium_Human_Cerebellum,sq_visium,3.423066698897266e-05,2.23369761018374,4.8284563007457054e-124,0.125,4.833099047188731e-123
sq_visium:Targeted_Visium_Human_SpinalCord_Neuroscience,sq_visium,0.00030393621927708747,2.422446845590798,1.8633699358916744e-113,0.125,1.492129310202487e-112
sq_visium:Parent_Visium_Human_SpinalCord,sq_visium,0.00030393621927708747,2.422446845590798,1.8633699358916744e-113,0.125,1.492129310202487e-112
sq_visium:Targeted_Visium_Human_Glioblastoma_Pan_Cancer,sq_visium,3.197196853931189e-05,2.1578648495173196,2.86141709808548e-112,0.125,2.2064705178570257e-111
sq_visium:Parent_Visium_Human_Glioblastoma,sq_visium,3.197196853931189e-05,2.1578648495173196,2.86141709808548e-112,0.125,2.2064705178570257e-111
sq_visium:Targeted_Visium_Human_BreastCancer_Immunology,sq_visium,8.671952580533226e-06,2.210565754964406,4.882382933244165e-120,0.125,4.538000565631407e-119
sq_visium:Parent_Visium_Human_BreastCancer,sq_visium,8.671952580533226e-06,2.210565754964406,4.882382933244165e-120,0.125,4.538000565631407e-119
sq_visium:Targeted_Visium_Human_OvarianCancer_Pan_Cancer,sq_visium,8.43154811621694e-06,2.346041055718475,9.170929755836072e-110,0.125,6.770877926117271e-109
sq_visium:Targeted_Visium_Human_OvarianCancer_Immunology,sq_visium,8.43154811621694e-06,2.346041055718475,9.170929755836072e-110,0.125,6.770877926117271e-109
sq_visium:Parent_Visium_Human_OvarianCancer,sq_visium,8.43154811621694e-06,2.346041055718475,9.170929755836072e-110,0.125,6.770877926117271e-109
sq_visium:Targeted_Visium_Human_ColorectalCancer_GeneSignature,sq_visium,3.0376373565552988e-05,2.209944751381215,1.6798195113545298e-113,0.125,1.3661657119688012e-112
sq_visium:Parent_Visium_Human_ColorectalCancer,sq_visium,3.0376373565552988e-05,2.209944751381215,1.6798195113545298e-113,0.125,1.3661657119688012e-112
sq_visium:Visium_FFPE_Mouse_Brain,sq_visium,6.916542790075174e-06,2.278203723986856,1.4335606279505152e-69,0.125,3.7122801335733493e-69
sq_visium:Visium_FFPE_Mouse_Brain_IF,sq_visium,6.342777549557484e-06,1.8245341614906831,7.075697020199753e-69,0.125,1.7878156791329958e-68
sq_visium:Visium_FFPE_Mouse_Kidney,sq_visium,7.346635997950001e-06,1.844614663123339,1.4135326316455891e-77,0.125,4.290050931612415e-77
sq_visium:Visium_FFPE_Human_Breast_Cancer,sq_visium,7.2033526049731425e-06,2.426824749907373,6.824079980650407e-86,0.125,2.68070462636116e-85
sq_visium:Visium_FFPE_Human_Prostate_Acinar_Cell_Carcinoma,sq_visium,6.97375985364932e-06,1.875293014533521,4.291666439402464e-79,0.125,1.3579406575738493e-78
sq_visium:Visium_FFPE_Human_Prostate_Cancer,sq_visium,7.434365310176991e-06,2.1460843373493974,1.8426432428281284e-111,0.125,1.4104350116059424e-110
sq_visium:Visium_FFPE_Human_Prostate_IF,sq_visium,7.184796335833259e-06,2.468373958654736,1.9989181472579458e-109,0.125,1.465404078377128e-108
sq_visium:Visium_FFPE_Human_Normal_Prostate,sq_visium,7.328066375468996e-06,2.0360778710484015,1.8419162539180332e-74,0.125,5.224618039042704e-74
