,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,constant_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes
1,closeness,Exponential Saturation Fit,1.0986097083366333,0.005556338360014672,-0.047149406232997765,1.0,0.20040080160320642,,1.110333147520151,0.332593466563265,1.1162773506609194,0.33437401606136824,1.1117988788682722,0.33303251737536665,-0.011767418442475698,124.74891474357854,0.13067232670254628,,,,,,,glioma_mibitof:CHOP_907_R12C2_whole_cell.tiff,1477,499
2,betweenness,Exponential Saturation Fit,1.0986104243335337,0.00021769313376975567,-0.8058772247699983,1.0,0.052104208416833664,,1.4693099937823324,0.33316138927706135,1.4738619447621133,0.33419352975031913,1.4670329683646055,0.3326450809726196,-0.09272383673754178,3184.056237129905,0.10389167216186136,,,,,,,glioma_mibitof:CHOP_907_R12C2_whole_cell.tiff,1477,499
3,harmonic,Exponential Saturation Fit,1.0980056813341208,0.002122120442689125,-0.04589985865437982,1.0,0.12224448897795591,,1.0747534088876052,0.34133318153943903,1.0758538612521806,0.3416826765060304,0.9980857577117231,0.31698414195453045,-0.014851184977210694,326.6295194261449,0.16920370475304897,,,,,,,glioma_mibitof:CHOP_907_R12C2_whole_cell.tiff,1477,499
4,clustering,Piecewise Linear Fit,1.0986121713143588,0.06574995426923548,-0.03551205844310498,1.0,0.5170340681362725,,1.001994492669539,0.33355311082519296,1.001165786662907,0.3332772435739317,1.0008425620461188,0.33316964560087525,,,,,,,0.13149990848248444,-0.2348765925826928,0.4503130226501168,glioma_mibitof:CHOP_907_R12C2_whole_cell.tiff,1477,499
5,pagerank,Constant Fit,1.0986122823476685,0.0,0.0,1.0,0.0,0.0020040080160320635,0.9964601947155782,0.33338552785804204,0.996250035063555,0.3333152147769016,0.9962023397547133,0.3332992573650563,,,,,,,,,,glioma_mibitof:CHOP_907_R12C2_whole_cell.tiff,1477,499
0,degree,Constant Fit,1.0986122746488807,0.0,0.0,1.0,0.0,5.952182952182953,0.999674736667229,0.3334065142872476,0.9994224302258277,0.3333223663058349,0.9992687732695749,0.3332711194069175,,,,,,,,,,glioma_mibitof:CHOP_907_R10C4_whole_cell.tiff,2863,962
1,closeness,Exponential Saturation Fit,1.0985921709729274,0.017690374709709012,-0.05962090190365297,1.0,0.30561330561330563,,1.2761829533655562,0.33049919413829565,1.2957730678756376,0.335572539650069,1.2894239034298,0.33392826621163535,-0.011510309496606154,39.18216475499114,0.10228430036234959,,,,,,,glioma_mibitof:CHOP_907_R10C4_whole_cell.tiff,2863,962
2,betweenness,Michaelis-Menten Fit,1.0984771478728363,6.785480794821331e-06,-0.8680001114901428,1.0,0.02286902286902287,,1.5530057943201017,0.32559945401832524,1.607840826985209,0.3370960348824375,1.6088351922050277,0.3373045110992372,,,,-0.10543628453463137,6.785667150578535e-06,0.1134517633386335,,,,glioma_mibitof:CHOP_907_R10C4_whole_cell.tiff,2863,962
3,harmonic,Michaelis-Menten Fit,1.098501931381192,0.0020727815444223207,-0.07940522357147448,1.0,0.19542619542619544,,1.1674864946122707,0.32688920744079125,1.1935633765401854,0.33419057778235917,1.210455299521418,0.33892021477684947,,,,-0.020403458748222206,0.0020903189447375554,0.13809433837654214,,,,glioma_mibitof:CHOP_907_R10C4_whole_cell.tiff,2863,962
4,clustering,Piecewise Linear Fit,1.0986118947802819,0.02990205056511685,-0.04558406648152544,1.0,0.25571725571725573,,1.00477987971342,0.33372821257346713,1.0033573740086927,0.3332557406462331,1.002635710197523,0.33301604678029967,,,,,,,0.059804101121382645,-0.6756725685341546,0.46342893910791433,glioma_mibitof:CHOP_907_R10C4_whole_cell.tiff,2863,962
5,pagerank,Constant Fit,1.0986122852422704,0.0,0.0,1.0,0.0,0.0010395010395010396,0.9981481539777339,0.333372174616388,0.9979834062851745,0.3333171504235237,0.9979640181287343,0.33331067496008826,,,,,,,,,,glioma_mibitof:CHOP_907_R10C4_whole_cell.tiff,2863,962
0,degree,Constant Fit,1.0986122798975075,0.0,0.0,1.0,0.0,5.963927855711423,0.9995994458400773,0.33339405674877237,0.9993640493731194,0.33331554551770876,0.9992886499752252,0.3332903977335188,,,,,,,,,,glioma_mibitof:CHOP_1101_R5C2_whole_cell.tiff,4464,1497
1,closeness,Exponential Saturation Fit,1.09860645875312,0.0079426754023199,-0.04877018281998503,1.0,0.16032064128256512,,1.0947247578209585,0.3317484273749418,1.1033644258391146,0.3343666163375903,1.1017750130847133,0.33388495628746784,-0.008210887873036272,87.26872813630133,0.08828482766434162,,,,,,,glioma_mibitof:CHOP_1101_R5C2_whole_cell.tiff,4464,1497
2,betweenness,Michaelis-Menten Fit,1.0986045867271996,6.544545992554552e-05,-0.8703097232743114,1.0,0.03006012024048096,,1.3391363212818277,0.33165057759884453,1.346641115764197,0.33350921542778195,1.3520153838716893,0.3348402069733736,,,,-0.08129438683227859,6.546289077770755e-05,0.08733984721023298,,,,glioma_mibitof:CHOP_1101_R5C2_whole_cell.tiff,4464,1497
3,harmonic,Exponential Saturation Fit,1.0986120334952618,0.002517954052437849,-0.05576992254880963,1.0,0.08350033400133601,,1.0690295185385172,0.3331721483672238,1.0706270233058046,0.3336700243249164,1.0689835674130348,0.33315782730785976,-0.012161591082482642,275.28190186347956,0.11511439753577407,,,,,,,glioma_mibitof:CHOP_1101_R5C2_whole_cell.tiff,4464,1497
4,clustering,Exponential Saturation Fit,1.0986122882479674,0.07739711609758486,-0.026899065304585166,1.0,0.8730794923179692,,1.000149015246876,0.33332019170865135,1.0002178954511807,0.3333431474507995,1.0001984319532722,0.3333366608405492,-0.024161069596452815,8.784723803395648,0.4550423270804913,,,,,,,glioma_mibitof:CHOP_1101_R5C2_whole_cell.tiff,4464,1497
5,pagerank,Constant Fit,1.098612288198032,0.0,0.0,1.0,0.0,0.0006680026720106881,0.9987424670001552,0.33334774178403964,0.998680694488055,0.3333271241292454,0.998674732125821,0.3333251340867149,,,,,,,,,,glioma_mibitof:CHOP_1101_R5C2_whole_cell.tiff,4464,1497
0,degree,Constant Fit,1.0986122879473803,0.0,0.0,1.0,0.0,5.975731620271235,0.9989696005420314,0.3333511381495931,0.9988942902892282,0.33332600749649544,0.9988848411131879,0.33332285435391146,,,,,,,,,,glioma_mibitof:CHOP_907_R11C14_whole_cell.tiff,4186,1401
1,closeness,Exponential Saturation Fit,1.098541720766225,0.0479696265545181,-0.12444250571077771,1.0,0.6702355460385439,,1.8909723466437822,0.3287475951718883,1.94656934931974,0.33841319443933715,1.9145075187389373,0.3328392103887745,-0.022240924391996434,14.432336561800435,0.10039893555595483,,,,,,,glioma_mibitof:CHOP_907_R11C14_whole_cell.tiff,4186,1401
2,betweenness,Michaelis-Menten Fit,1.0985870671854978,0.00017720056355113303,-0.9250704285129104,1.0,0.03283369022127052,,1.599126136471834,0.33037197860579,1.6140825010831745,0.33346189356415584,1.627172024329033,0.33616612783005423,,,,-0.14120212015568692,0.00017732849809408692,0.14686770190740295,,,,glioma_mibitof:CHOP_907_R11C14_whole_cell.tiff,4186,1401
3,harmonic,Michaelis-Menten Fit,1.098373212558454,0.025268611918783334,-0.13094173127718292,1.0,1.0,,1.653195659422848,0.3230764751960254,1.7287629390044674,0.3378442434200875,1.735082679244722,0.3390792813838871,,,,-0.031547050311297946,0.02816633395936847,0.12884777381549242,,,,glioma_mibitof:CHOP_907_R11C14_whole_cell.tiff,4186,1401
4,clustering,Piecewise Linear Fit,1.0986122602851913,0.052436276309571414,-0.029851923930343832,1.0,0.38329764453961457,,1.002143907532108,0.33342698220690853,1.0018830916044552,0.3333402051811589,1.0015603138608782,0.3332328126119325,,,,,,,0.10487255257637779,-0.24523007038403574,0.44361684034003757,glioma_mibitof:CHOP_907_R11C14_whole_cell.tiff,4186,1401
5,pagerank,Constant Fit,1.098612288658991,0.0,0.0,1.0,0.0,0.0007137758743754464,0.9985884046187415,0.333335345955166,0.9985794288854031,0.33333234979662485,0.9985792924338676,0.33333230424820914,,,,,,,,,,glioma_mibitof:CHOP_907_R11C14_whole_cell.tiff,4186,1401
0,degree,Constant Fit,1.0986122856276723,0.0,0.0,1.0,0.0,5.973931933381608,0.9991975040243564,0.33336741999588737,0.9990799771725983,0.3333282089057945,0.9990085284457486,0.33330437109831806,,,,,,,,,,glioma_mibitof:CHOP_907_R11C12_whole_cell.tiff,4125,1381
1,closeness,Exponential Saturation Fit,1.098535489400881,0.04185901821495362,-0.09850428743636065,1.0,0.6053584359160029,,1.6770633316712535,0.32755568085534237,1.7250365281598643,0.33692556733600054,1.7178337260922196,0.335518751808657,-0.017319229539230853,16.551206363624406,0.09653879197022833,,,,,,,glioma_mibitof:CHOP_907_R11C12_whole_cell.tiff,4125,1381
2,betweenness,Michaelis-Menten Fit,1.0982395192547458,8.141450128145796e-05,-0.9108539541774573,1.0,0.03041274438812455,,1.5053467404286962,0.3205481830232913,1.5910253618366712,0.3387925686380272,1.5997915952818322,0.3406592483386815,,,,-0.12435701547520168,8.144188071811726e-05,0.13042054838304598,,,,glioma_mibitof:CHOP_907_R11C12_whole_cell.tiff,4125,1381
3,harmonic,Michaelis-Menten Fit,1.0984518270958885,0.015784617109345006,-0.10774332903666907,1.0,0.8602461984069515,,1.4513484847867806,0.3252037756940487,1.4971166230508197,0.3354590462413834,1.51442429647303,0.339337178064568,,,,-0.025272461121438366,0.016885185027694198,0.12554049472242082,,,,glioma_mibitof:CHOP_907_R11C12_whole_cell.tiff,4125,1381
4,clustering,Piecewise Linear Fit,1.0986120550185468,0.03308969337185672,-0.03889786306668306,1.0,0.277335264301231,,1.0041645771613108,0.33362915582321895,1.003162201278913,0.33329612095317074,1.002495833386275,0.33307472322361037,,,,,,,0.06617938673078662,-0.511950441949157,0.4524470643603916,glioma_mibitof:CHOP_907_R11C12_whole_cell.tiff,4125,1381
5,pagerank,Constant Fit,1.0986122885501652,0.0,0.0,1.0,0.0,0.0007241129616220132,0.9986044883583288,0.33334026352902696,0.9985787830687978,0.3333316829467381,0.9985679102220452,0.3333280535242349,,,,,,,,,,glioma_mibitof:CHOP_907_R11C12_whole_cell.tiff,4125,1381
0,degree,Constant Fit,1.0986122880455178,0.0,0.0,1.0,0.0,5.978354978354979,0.9996583875411369,0.33333912243706176,0.9996728472541548,0.3333439440722405,0.9995918445977787,0.3333169334906978,,,,,,,,,,glioma_mibitof:Brainiaqc_R5C2_whole_cell.tiff,6905,2310
1,closeness,Exponential Saturation Fit,1.0985922550035603,0.04637947761279272,-0.09598089288291273,1.0,0.6298701298701299,,1.615245126449644,0.33227923872140763,1.634691994312858,0.33627974015818196,1.6111704605146757,0.3314410211204103,-0.013403673705559598,14.932202958918705,0.0764806504040928,,,,,,,glioma_mibitof:Brainiaqc_R5C2_whole_cell.tiff,6905,2310
2,betweenness,Michaelis-Menten Fit,1.0985600264324331,4.153504761066504e-05,-0.9300904244729747,1.0,0.01948051948051948,,1.6058995134946095,0.3288078294869665,1.6320789452851234,0.3341680665826918,1.6460278497083225,0.3370241039303416,,,,-0.12407198172950115,4.154199290422261e-05,0.12872410974151216,,,,glioma_mibitof:Brainiaqc_R5C2_whole_cell.tiff,6905,2310
3,harmonic,Michaelis-Menten Fit,1.0985616939812193,0.022227849901883676,-0.10216687915920263,1.0,0.9922077922077922,,1.422703089522456,0.3286002961404068,1.452775471506009,0.3355460838442628,1.4541069756642733,0.3358536200153304,,,,-0.019270857746602765,0.024412060990802863,0.09907817883149343,,,,glioma_mibitof:Brainiaqc_R5C2_whole_cell.tiff,6905,2310
4,clustering,Piecewise Linear Fit,1.0986121117231877,0.02166105036436378,-0.043263181713717194,1.0,0.1961038961038961,,1.0038165906570715,0.3335974280234334,1.0028704415779037,0.33328299518552773,1.0023787048862323,0.333119576791039,,,,,,,0.043322100723825946,-0.8838162154369286,0.46165431846343236,glioma_mibitof:Brainiaqc_R5C2_whole_cell.tiff,6905,2310
5,pagerank,Constant Fit,1.0986122862266945,0.0,0.0,1.0,0.0,0.0004329004329004329,0.9993063508057916,0.3333661817934903,0.9991650447699046,0.3333190424416689,0.999152254878536,0.3333147757648408,,,,,,,,,,glioma_mibitof:Brainiaqc_R5C2_whole_cell.tiff,6905,2310
0,degree,Constant Fit,1.0986122840492663,0.0,0.0,1.0,0.0,5.9425675675675675,0.9974599207265672,0.3333785108469904,0.9972660875181112,0.33331372646313195,0.9972482440620879,0.3333077626898777,,,,,,,,,,glioma_mibitof:Brainiaqc_R9C4_whole_cell.tiff,1759,592
1,closeness,Exponential Saturation Fit,1.0986062389759448,0.013151558350864904,-0.059698923569215676,1.0,0.23310810810810811,,1.1994821652462708,0.33176224290641326,1.2094678140435549,0.33452415245192324,1.2065372887554184,0.3337136046416634,-0.01473721692766286,52.70456639913383,0.13079811138052147,,,,,,,glioma_mibitof:Brainiaqc_R9C4_whole_cell.tiff,1759,592
2,betweenness,Michaelis-Menten Fit,1.0980860655356293,1.4403496873892181e-06,-0.8316775948446795,1.0,0.02364864864864865,,1.3701900637383766,0.3181002314261685,1.4685676802039225,0.34093935673661174,1.4686583732836307,0.34096041183721965,,,,-0.10208289541029272,1.44035806879115e-06,0.11241279626073915,,,,glioma_mibitof:Brainiaqc_R9C4_whole_cell.tiff,1759,592
3,harmonic,Exponential Saturation Fit,1.09860787699625,0.006055977548115034,-0.06210558633090134,1.0,0.13344594594594594,,1.1367768802567781,0.33193613466405064,1.144206444644784,0.3341055497251973,1.1437022141021955,0.3339583156107521,-0.01963831404729787,114.45669586005859,0.1679234049769128,,,,,,,glioma_mibitof:Brainiaqc_R9C4_whole_cell.tiff,1759,592
4,clustering,Piecewise Linear Fit,1.098612187062207,0.08097290730082864,-0.034430113623007026,1.0,0.5692567567567568,,1.000042657878395,0.33354354492618976,0.9991782805218247,0.33325524973658655,0.9990162425942304,0.33320120533722364,,,,,,,0.16194581451587806,-0.18879323769855466,0.4592919841526436,glioma_mibitof:Brainiaqc_R9C4_whole_cell.tiff,1759,592
5,pagerank,Michaelis-Menten Fit,1.0986066782701887,1.1004107368220987e-05,-0.07003759589146645,1.0,0.02533783783783784,,0.9966377573600325,0.33175494936408595,1.0037098364032369,0.33410906168579035,1.0037907296299649,0.3341359889501237,,,,-0.0002535029780840846,1.1004588074103088e-05,0.0019364719408963085,,,,glioma_mibitof:Brainiaqc_R9C4_whole_cell.tiff,1759,592
0,degree,Constant Fit,1.0986122753264087,0.0,0.0,1.0,0.0,5.961783439490445,0.9998419225772168,0.3334082294092844,0.9995515059205359,0.3333113867973589,0.9994585325011868,0.3332803837933566,,,,,,,,,,glioma_mibitof:Brainiaqc_R5C1_whole_cell.tiff,4212,1413
1,closeness,Exponential Saturation Fit,1.0986079360712284,0.019299581435252514,-0.05696248959158996,1.0,0.3347487615003539,,1.1349534472282634,0.3330509799475356,1.1404167900201407,0.33465419255072004,1.1323766710689018,0.3322948275017443,-0.009702869786730555,35.91513887111122,0.09002037249241956,,,,,,,glioma_mibitof:Brainiaqc_R5C1_whole_cell.tiff,4212,1413
2,betweenness,Michaelis-Menten Fit,1.0985727903370888,1.4067462410844998e-05,-0.8874149211247542,1.0,0.020523708421797595,,1.4364396811041795,0.3291751381437172,1.4618478152000016,0.3349976771343814,1.4654675831484871,0.33582718472190154,,,,-0.09813952442708707,1.406828752530127e-05,0.10436187513759994,,,,glioma_mibitof:Brainiaqc_R5C1_whole_cell.tiff,4212,1413
3,harmonic,Michaelis-Menten Fit,1.098582254346334,0.003634023845184907,-0.07255713474268469,1.0,0.29865534324133053,,1.102695422204222,0.3298176200767793,1.117472876668944,0.3342375757274566,1.123180737323027,0.3359448041957642,,,,-0.016279522933645565,0.00368993238083967,0.11940541316747948,,,,glioma_mibitof:Brainiaqc_R5C1_whole_cell.tiff,4212,1413
4,clustering,Piecewise Linear Fit,1.0986121174990071,0.022312628657697176,-0.053821609925279894,1.0,0.20877565463552725,,1.0048374266318887,0.33358308161901806,1.004014347602106,0.3333098381749604,1.0034035888227677,0.33310708020602164,,,,,,,0.04462525731132287,-1.0960353639884484,0.478834815997234,glioma_mibitof:Brainiaqc_R5C1_whole_cell.tiff,4212,1413
5,pagerank,Constant Fit,1.0986122880138884,0.0,0.0,1.0,0.0,0.0007077140835102616,0.9986943338086245,0.3333501958942601,0.9986251291741391,0.33332709635551083,0.9986119812135792,0.33332270775022904,,,,,,,,,,glioma_mibitof:Brainiaqc_R5C1_whole_cell.tiff,4212,1413
0,degree,Constant Fit,1.0986122885339622,0.0,0.0,1.0,0.0,5.982765695527288,0.9994260091057422,0.3333383651604929,0.9994185862899817,0.3333358894301758,0.999388172154291,0.3333257454093313,,,,,,,,,,glioma_mibitof:Brainiaqc_R8C4_whole_cell.tiff,7290,2437
1,closeness,Exponential Saturation Fit,1.0985263627538162,0.046772371914290005,-0.11158905317654398,1.0,0.6544932293803857,,1.8215097351461942,0.3278707066096081,1.880921383037658,0.33856476912223704,1.8531421563601427,0.3335645242681548,-0.015881002103912405,14.806129487478405,0.07904912466174592,,,,,,,glioma_mibitof:Brainiaqc_R8C4_whole_cell.tiff,7290,2437
2,betweenness,Michaelis-Menten Fit,1.0986114773813176,6.086280960828942e-06,-0.9387963112290335,1.0,0.008617152236356175,,1.8019201384231924,0.33303322424222975,1.8019182542325538,0.33303287600366466,1.8067933619483416,0.33393389975410553,,,,-0.1410821254547591,6.086429782728756e-06,0.14567918339592326,,,,glioma_mibitof:Brainiaqc_R8C4_whole_cell.tiff,7290,2437
3,harmonic,Michaelis-Menten Fit,1.0984473593031803,0.02636243299870324,-0.12042235632540048,1.0,1.0,,1.609320601606792,0.3247908064942267,1.6723932766396887,0.33752004451630235,1.6732311800133455,0.337689148989471,,,,-0.023179008393495154,0.029485420053435955,0.10180016980342647,,,,glioma_mibitof:Brainiaqc_R8C4_whole_cell.tiff,7290,2437
4,clustering,Piecewise Linear Fit,1.0986118761560848,0.018159862153744964,-0.05377833051900072,1.0,0.17275338530980713,,1.0054277893162442,0.33372640752328425,1.0040945718001888,0.33328387957964856,1.0032083268082106,0.3329897128970671,,,,,,,0.03631972430476451,-1.3326563219110337,0.47421213039042626,glioma_mibitof:Brainiaqc_R8C4_whole_cell.tiff,7290,2437
5,pagerank,Constant Fit,1.0986122886671632,0.0,0.0,1.0,0.0,0.00041034058268362735,0.9991852114104307,0.3333331693458262,0.9991875749964494,0.33333395784990894,0.9991843225101658,0.33333287280426493,,,,,,,,,,glioma_mibitof:Brainiaqc_R8C4_whole_cell.tiff,7290,2437
0,degree,Piecewise Linear Fit,1.0986121133959328,0.024981636748093623,0.027140114204241506,1.0,0.2390158172231986,,1.0017664852156694,0.33360558960261216,1.00070013561134,0.3332504767158018,1.000380203199423,0.333143933681586,,,,,,,0.0499632734969742,6.347400710119858,5.684017819269262,glioma_mibitof:CHOP_907_R12C12_whole_cell.tiff,3388,1138
1,closeness,Exponential Saturation Fit,1.098606592471674,0.013751774691164889,-0.04659216500105985,1.0,0.26362038664323373,,1.1385578382475814,0.33264985483799725,1.1463278373071428,0.3349199977964198,1.1378058473442314,0.33243014736558296,-0.008158480774766058,50.40419843317641,0.09163130809840689,,,,,,,glioma_mibitof:CHOP_907_R12C12_whole_cell.tiff,3388,1138
2,betweenness,Michaelis-Menten Fit,1.0986122815978396,7.909285997108249e-06,-0.8351188713340462,1.0,0.0210896309314587,,1.345163361329069,0.3333053046893681,1.3451633609882194,0.3333053046049122,1.345502718149392,0.3333893907057196,,,,-0.08007060534275112,7.909540957618784e-06,0.08797353010716252,,,,glioma_mibitof:CHOP_907_R12C12_whole_cell.tiff,3388,1138
3,harmonic,Michaelis-Menten Fit,1.0986051010555395,0.0020774658656515896,-0.06004329482769392,1.0,0.2038664323374341,,1.0975013253167447,0.3316356923523886,1.1043305948172655,0.33369931584588425,1.1075263625401135,0.33466499180172715,,,,-0.013951785868213261,0.0020952068652031084,0.12263331251462017,,,,glioma_mibitof:CHOP_907_R12C12_whole_cell.tiff,3388,1138
