,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,scaled_relative_likelihood_over_baseline,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,dataset,num_edges,num_nodes,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,constant_c
closeness,Piecewise Linear Fit,0.9999883093409899,0.19671636297926,-0.2293960173006542,1.0,0.9501003728133066,3.1652259080083596,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point6_R1C4_segmentation_labels.tiff,17435,3487,0.39343272689597314,0.04196824852686514,0.027733629363486827,,,,
clustering,Exponential Saturation Fit,0.9999963280797883,0.009462479347149296,0.2612115286505852,1.0,0.15486091195870375,1.1578075944995905,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point6_R1C4_segmentation_labels.tiff,17435,3487,,,,-0.24068386230573985,73.25217372170519,0.5810487451342202,
degree,Piecewise Linear Fit,0.9999962032023861,0.012667082623445304,-0.10532987614115291,1.0,0.11099252934898612,1.0375580709340513,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point5_R8C11_segmentation_labels.tiff,4685,937,0.025334165246923813,76.26859240420802,8.206041255633266,,,,
pagerank,Piecewise Linear Fit,0.9999961706574241,0.012317360157367244,-0.07892409193097466,1.0,0.10885805763073639,1.033792815134006,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point5_R8C11_segmentation_labels.tiff,4685,937,0.02463472069940289,0.006404145279649188,0.0009205865555639609,,,,
betweenness,Piecewise Linear Fit,0.9999946029687512,0.14702574105383626,-0.9010907404731465,1.0,0.8313767342582711,1.132196847000604,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point5_R8C11_segmentation_labels.tiff,4685,937,0.29405148242928547,0.09143024812364305,0.001475542370288842,,,,
closeness,Piecewise Linear Fit,0.9999892094751603,0.18767067827849837,-0.22366649884939682,1.0,0.9327641408751334,2.8416832743390543,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point5_R8C11_segmentation_labels.tiff,4685,937,0.3753413570124195,0.08241607117250024,0.053685341421481195,,,,
clustering,Exponential Saturation Fit,0.9999994500459786,0.02114258876777656,0.16957968680273847,1.0,0.3383137673425827,1.0681657291884188,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point5_R8C11_segmentation_labels.tiff,4685,937,,,,-0.19465083608105113,32.78439971584249,0.6712467909203376,
degree,Piecewise Linear Fit,0.9999981164922522,0.011219056812484448,-0.07190584880543947,1.0,0.09587813620071685,1.0144107883769065,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point11_R6C7_segmentation_labels.tiff,5580,1116,0.022438113625006105,60.277958361946375,8.72856197723093,,,,
pagerank,Piecewise Linear Fit,0.9999980948924747,0.008605148337267872,-0.060751512038146945,1.0,0.07974910394265233,1.0138935585371207,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point11_R6C7_segmentation_labels.tiff,5580,1116,0.01721029696142086,0.00599902019551339,0.0007981087611796877,,,,
betweenness,Michaelis-Menten Fit,0.9999976936187164,0.16000501460086503,-0.7094660044317556,1.0,1.0,1.0429288830952508,0.03995529845527957,0.46893216488582273,0.004162613291609882,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point11_R6C7_segmentation_labels.tiff,5580,1116,,,,,,,
closeness,Piecewise Linear Fit,0.9999998752343884,0.2136916512542396,-0.21004186035196076,1.0,0.9659498207885304,2.4165201997274477,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point11_R6C7_segmentation_labels.tiff,5580,1116,0.4273833032072338,0.06116357117714156,0.04915623504844662,,,,
clustering,Exponential Saturation Fit,0.9999992855896909,0.012170421270676624,0.1951059141545028,1.0,0.1953405017921147,1.0679194128575724,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point11_R6C7_segmentation_labels.tiff,5580,1116,,,,-0.2356905813156556,56.95342548686719,0.7218520485186669,
degree,Exponential Saturation Fit,0.9999410151859618,0.00409599768463377,-0.10317788023645354,1.0,0.07874306839186691,1.031577832030389,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point10_R2C10_segmentation_labels.tiff,13525,2705,,,,1.8825557015833838,169.2254815248515,8.181586939892117,
pagerank,Piecewise Linear Fit,0.9999912743850689,0.007286419949399627,-0.06960918101537551,1.0,0.06802218114602587,1.0317341052160092,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point10_R2C10_segmentation_labels.tiff,13525,2705,0.014572840337791682,0.0033196108368598745,0.0003232959094137858,,,,
betweenness,Piecewise Linear Fit,0.9999999999999323,0.24656862743358435,-1.2554286929733274,1.0,1.0,1.0313803849114478,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point10_R2C10_segmentation_labels.tiff,13525,2705,0.4931372549019608,1.4173828183930008,-0.07110540471547042,,,,
closeness,Piecewise Linear Fit,0.9999947482129271,0.19795668853861428,-0.22301983536863584,1.0,0.9504621072088725,3.068240981721688,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point10_R2C10_segmentation_labels.tiff,13525,2705,0.39591337794128484,0.04582031814165764,0.031600555845150036,,,,
clustering,Michaelis-Menten Fit,0.9999986078601428,0.007583386100348141,0.27590831016940004,1.0,0.47356746765249536,1.120725640528258,-0.2659848127552974,0.007824019132721505,0.6054038625585293,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point10_R2C10_segmentation_labels.tiff,13525,2705,,,,,,,
degree,Piecewise Linear Fit,0.9999960166916374,0.010230526378745495,-0.0957108329311599,1.0,0.08148148148148149,1.023548071879205,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point4_R8C1_segmentation_labels.tiff,7425,1485,0.02046105275751474,86.14180475533801,8.326417406358182,,,,
pagerank,Piecewise Linear Fit,0.9999965525763346,0.009783990213583942,-0.07117213180309964,1.0,0.08013468013468013,1.0198355521904752,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point4_R8C1_segmentation_labels.tiff,7425,1485,0.019567980852272147,0.004603101507811461,0.000587748862358486,,,,
betweenness,Piecewise Linear Fit,0.9999998755121787,0.18987111380790764,-0.8050755490790423,1.0,0.9441077441077441,1.069886750224702,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point4_R8C1_segmentation_labels.tiff,7425,1485,0.3797422282769659,0.05743656333019434,0.002640444355005849,,,,
closeness,Piecewise Linear Fit,0.999991230888385,0.19487795618013842,-0.23545448413438175,1.0,0.9535353535353536,2.3835260779353833,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point4_R8C1_segmentation_labels.tiff,7425,1485,0.38975591295613976,0.06541033787587443,0.04139095896948803,,,,
clustering,Piecewise Linear Fit,0.9999997422666196,0.016074241837345783,0.1792091366203998,1.0,0.1191919191919192,1.0592402591902406,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point4_R8C1_segmentation_labels.tiff,7425,1485,0.03214848367418695,-6.370798049316091,0.673837264043272,,,,
degree,Piecewise Linear Fit,0.9999914639469292,0.006630387763844979,-0.0836469008370796,1.0,0.06439024390243903,1.0362970130450497,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point12_R1C3_segmentation_labels.tiff,15375,3075,0.013260775527701286,117.17466439626925,8.511099044705128,,,,
pagerank,Piecewise Linear Fit,0.9999924881274525,0.006291566082376058,-0.06440307036384929,1.0,0.06341463414634146,1.0315760457396694,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point12_R1C3_segmentation_labels.tiff,15375,3075,0.012583132565115255,0.003142929686305798,0.0002872602811698013,,,,
betweenness,Piecewise Linear Fit,0.9999998446044961,0.1760806946034029,-0.85902385106866,1.0,0.9027642276422764,1.0152306583555255,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point12_R1C3_segmentation_labels.tiff,15375,3075,0.35216138922421203,2.023189680326621,0.05846403207256568,,,,
closeness,Piecewise Linear Fit,0.9999871267361059,0.19766230068735677,-0.22560979565380915,1.0,0.9486178861788618,3.051317885695248,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point12_R1C3_segmentation_labels.tiff,15375,3075,0.3953246022780783,0.043761350879186936,0.029690428446630154,,,,
clustering,Exponential Saturation Fit,0.9999982342382091,0.011235181629323986,0.24803025007941235,1.0,0.18016260162601627,1.1514064690729262,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point12_R1C3_segmentation_labels.tiff,15375,3075,,,,-0.22886644589891225,61.69434583840652,0.57580123310309,
degree,Piecewise Linear Fit,0.9999938900742465,0.007640074576052652,-0.08505470175705768,1.0,0.10397830018083183,1.0313990190587194,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point2_R7C6_segmentation_labels.tiff,5530,1106,0.015280149152120014,103.75364662584349,8.527029613511374,,,,
pagerank,Piecewise Linear Fit,0.9999944176861505,0.007503808651864271,-0.0641424662678554,1.0,0.10307414104882459,1.0278859836582448,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point2_R7C6_segmentation_labels.tiff,5530,1106,0.015007617508611697,0.00732496463202142,0.0008019574905738537,,,,
betweenness,Piecewise Linear Fit,0.9999999944083969,0.16692428556976047,-0.8076616147584795,1.0,0.8942133815551537,1.1451075087612543,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point2_R7C6_segmentation_labels.tiff,5530,1106,0.3338485716044909,0.0718000142278306,0.002854174831596937,,,,
closeness,Piecewise Linear Fit,0.999996035805616,0.19559872875434617,-0.2245756130833212,1.0,0.9520795660036167,2.747039507853356,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point2_R7C6_segmentation_labels.tiff,5530,1106,0.39119745803022193,0.07500962654232704,0.050659382598817485,,,,
clustering,Michaelis-Menten Fit,0.9999992363498738,0.012115953941315111,0.2131428027936809,1.0,0.7386980108499096,1.098417155857963,-0.2387283067572384,0.012752517666778393,0.6619934464299375,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point2_R7C6_segmentation_labels.tiff,5530,1106,,,,,,,
degree,Piecewise Linear Fit,0.9999963366925152,0.00575385338339008,-0.08962369981146133,1.0,0.05594059405940594,1.0304796081833423,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point7_R2C11_segmentation_labels.tiff,10100,2020,0.011507706766788178,143.84924409901112,8.407453039747539,,,,
pagerank,Piecewise Linear Fit,0.9999959968988283,0.005753853449199904,-0.06802378632037974,1.0,0.05594059405940594,1.0269775924091156,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point7_R2C11_segmentation_labels.tiff,10100,2020,0.011507707107384578,0.00550648119829026,0.000434087161237178,,,,
betweenness,Piecewise Linear Fit,0.9999999690022247,0.1626139852878493,-0.47360370916059596,1.0,0.8341584158415841,1.032172726690888,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point7_R2C11_segmentation_labels.tiff,10100,2020,0.3252279716830685,0.029369406867796297,0.005308242955323012,,,,
closeness,Exponential Saturation Fit,0.9999979243097392,0.20781669553099497,-0.22629427078826272,1.0,1.0,2.256691494856342,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point7_R2C11_segmentation_labels.tiff,10100,2020,,,,0.045568292545317406,1.2951720758161622,0.03676512825094253,
clustering,Michaelis-Menten Fit,0.9999958105427071,0.0108334018096147,0.273980160139839,1.0,0.6084158415841584,1.1401928661823206,-0.27452458884059533,0.011331359665117608,0.6239166686828528,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point7_R2C11_segmentation_labels.tiff,10100,2020,,,,,,,
degree,Exponential Saturation Fit,0.9999798741898828,0.0015901023361075284,-0.10029592849487518,1.0,0.043707832208858904,1.0189106254261877,,,,glioma_mibitof:UCSF_TA6_R99C3_whole_cell.tiff,51135,10227,,,,1.8297089127698245,435.913566545706,8.206696837959441,
pagerank,Piecewise Linear Fit,0.9999963278382135,0.002825182958068695,-0.06576186547715906,1.0,0.038329911019849415,1.0191389857772366,,,,glioma_mibitof:UCSF_TA6_R99C3_whole_cell.tiff,51135,10227,0.005650366179915109,0.0021420936558174722,8.597422444558385e-05,,,,
betweenness,Michaelis-Menten Fit,0.9999999224931089,0.04551945732761709,0.9873362554434669,0.030507480199471988,1.0,1.0006890675462021,-2095417604.9049952,0.057213090084302906,1868813134.2869406,glioma_mibitof:UCSF_TA6_R99C3_whole_cell.tiff,51135,10227,,,,,,,
closeness,Piecewise Linear Fit,0.9999938625775562,0.19560267100282364,-0.24310901710043176,1.0,0.9559010462501222,3.185039627088857,,,,glioma_mibitof:UCSF_TA6_R99C3_whole_cell.tiff,51135,10227,0.3912053434744746,0.02663385501475015,0.016219634983703025,,,,
clustering,Exponential Saturation Fit,0.9999994332260983,0.004649000655932266,0.24716826793085506,1.0,0.09924709103353867,1.091569850333876,,,,glioma_mibitof:UCSF_TA6_R99C3_whole_cell.tiff,51135,10227,,,,-0.23094701292506015,149.09595250507616,0.5826593123786649,
degree,Piecewise Linear Fit,0.9999907560023914,0.006105129189283982,-0.09473351839538796,1.0,0.06134541652143604,1.0370938604605915,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point11_R2C11_segmentation_labels.tiff,14345,2869,0.012210258378576503,142.65842618244818,8.32271571053088,,,,
pagerank,Piecewise Linear Fit,0.9999908613699726,0.005937305735410489,-0.07352668766386282,1.0,0.05995120250958522,1.0333238228715926,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point11_R2C11_segmentation_labels.tiff,14345,2869,0.011874611764677212,0.00404095954596994,0.00030231644133821447,,,,
betweenness,Piecewise Linear Fit,0.9999999842474732,0.2114818409723111,-0.9308120821622808,1.0,0.9696758452422447,1.017069535857669,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point11_R2C11_segmentation_labels.tiff,14345,2869,0.4229636819664904,1.9341392136130844,0.030403883576787888,,,,
closeness,Piecewise Linear Fit,0.9999760483758068,0.1985720162504106,-0.2244399524449717,1.0,0.9484140815615197,2.7867374282422426,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point11_R2C11_segmentation_labels.tiff,14345,2869,0.3971440333861821,0.04485674035776459,0.03077946151132496,,,,
clustering,Exponential Saturation Fit,0.9999990653953819,0.009679108818692689,0.26348431951889884,1.0,0.15963750435691879,1.1389583624872026,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point11_R2C11_segmentation_labels.tiff,14345,2869,,,,-0.25000808915105965,71.61270670098243,0.5994309280826883,
degree,Piecewise Linear Fit,0.9999944612770442,0.0061342030577776815,-0.10079737016961142,1.0,0.05735080058224163,1.0342581627275014,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point13_R2C12_segmentation_labels.tiff,17175,3435,0.012268406115563514,150.25100811745864,8.22212187052053,,,,
pagerank,Piecewise Linear Fit,0.9999959232878077,0.005808621405354448,-0.07765404135594187,1.0,0.055312954876273655,1.0300873193511078,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point13_R2C12_segmentation_labels.tiff,17175,3435,0.011617243130792522,0.0036294396506111066,0.0002504046342718968,,,,
betweenness,Piecewise Linear Fit,0.999999999242589,0.23271516980402973,-1.228325871150168,1.0,0.993886462882096,1.0645763028657476,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point13_R2C12_segmentation_labels.tiff,17175,3435,0.46543033961148034,13.605672100072628,-0.5885538684699022,,,,
closeness,Piecewise Linear Fit,0.9999789072632392,0.19727237844876763,-0.21568080719227295,1.0,0.9461426491994177,3.2928365683221026,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point13_R2C12_segmentation_labels.tiff,17175,3435,0.3945447578986135,0.039411981274016766,0.028273260279418996,,,,
clustering,Michaelis-Menten Fit,0.9999931465220008,0.009386682963015132,0.2742376262743017,1.0,0.5569141193595342,1.1132977320370383,-0.2749401497761795,0.009757551923027637,0.6263768294613353,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point13_R2C12_segmentation_labels.tiff,17175,3435,,,,,,,
degree,Piecewise Linear Fit,0.9999931821896628,0.016249972624352436,-0.09521331633103446,1.0,0.12303664921465969,1.034023877207854,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point14_R8C9_segmentation_labels.tiff,5730,1146,0.03249994524876488,54.185373488863135,8.367259011502124,,,,
pagerank,Piecewise Linear Fit,0.999994709004176,0.011375470724840018,-0.07634704616597514,1.0,0.09511343804537521,1.0276960607458274,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point14_R8C9_segmentation_labels.tiff,5730,1146,0.022750941864414464,0.005485665205698761,0.0007549448718435121,,,,
betweenness,Piecewise Linear Fit,0.9999999999983828,0.22942349738720516,-0.9192134382513377,1.0,0.9982547993019197,1.0990002552961398,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point14_R8C9_segmentation_labels.tiff,5730,1146,0.4588469953838289,0.07529259563744542,0.0015181438052503274,,,,
closeness,Exponential Saturation Fit,0.9999995542442701,0.2139558534285542,-0.24609410137000495,1.0,1.0,2.3084174408170117,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point14_R8C9_segmentation_labels.tiff,5730,1146,,,,0.1309111206636556,0.6027242091494677,0.04852143639492915,
clustering,Piecewise Linear Fit,0.9999985761148721,0.028075655240837143,0.13631509089378407,1.0,0.1980802792321117,1.0509531124827152,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point14_R8C9_segmentation_labels.tiff,5730,1146,0.05615131047947723,-2.5557384479917356,0.5981376554855642,,,,
degree,Piecewise Linear Fit,0.9999986494342826,0.009363822420359285,-0.07422418902381081,1.0,0.09916094584286804,1.0197148578995145,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point7_R3C4_segmentation_labels.tiff,6555,1311,0.018727644840743716,74.4386915691288,8.693852501741528,,,,
pagerank,Piecewise Linear Fit,0.9999991126822704,0.009290752565768126,-0.056743257124321336,1.0,0.09839816933638444,1.0175863085910435,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point7_R3C4_segmentation_labels.tiff,6555,1311,0.01858150555018658,0.004438431137391877,0.0006854819373958086,,,,
betweenness,Piecewise Linear Fit,0.9999999851127575,0.10424795311184507,-0.8136144125197935,1.0,0.6422578184591915,1.0684468482688,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point7_R3C4_segmentation_labels.tiff,6555,1311,0.20849590647433439,0.08318400039655507,0.0019865569598316378,,,,
closeness,Exponential Saturation Fit,0.9999991998777313,0.20445901080894632,-0.2427500501121156,1.0,1.0,2.291973394392268,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point7_R3C4_segmentation_labels.tiff,6555,1311,,,,0.06972600716048027,1.1385447080878095,0.04517128357836171,
clustering,Michaelis-Menten Fit,0.99999689727791,0.018224546638592416,0.20354883688687944,1.0,0.9466056445461479,1.0721917331108084,-0.22192882441476172,0.01975165624818497,0.6297294431977165,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point7_R3C4_segmentation_labels.tiff,6555,1311,,,,,,,
degree,Exponential Saturation Fit,0.9999529058140544,0.0035955506198767652,-0.09819685580821669,1.0,0.0686456400742115,1.0239668193624203,,,,tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point1_R1C11_segmentation_labels.tiff,13475,2695,,,,1.799065164409839,192.77914672443632,8.260970315737572,
