,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,scaled_relative_likelihood_over_baseline,constant_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes
degree,Constant Fit,,0,0,1.0,0.0,,5.982579564489113,,,,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point9_R1C3_segmentation_labels.tiff,8929,2985
pagerank,Constant Fit,,0,0,1.0,0.0,,0.0003350083752093802,,,,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point9_R1C3_segmentation_labels.tiff,8929,2985
betweenness,Michaelis-Menten Fit,0.9999993826770357,6.61335276638881e-05,0.9353733824232494,1.0,0.01507537688442211,1.7779753043978412,,-0.12918090493989653,6.615121742768088e-05,0.13362570303358784,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point9_R1C3_segmentation_labels.tiff,8929,2985
closeness,Exponential Saturation Fit,0.9994371822935187,0.05556665912249173,0.11999040860329867,1.0,0.7199329983249582,2.85223464305595,,,,,-0.014167866832887538,12.435837335898968,0.0659804913256944,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point9_R1C3_segmentation_labels.tiff,8929,2985
clustering,Piecewise Linear Fit,0.9999999103085948,0.028858698921560615,0.03540700061444902,1.0,0.21775544388609716,1.0039835736092733,,,,,,,,0.057717397832143344,-0.5257605012166177,0.44369717278157683,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point9_R1C3_segmentation_labels.tiff,8929,2985
degree,Piecewise Linear Fit,0.9999999931280374,0.049115915678323185,-0.012213572474797358,1.0,0.31835523526918186,1.0000668096503653,,,,,,,,0.09823183136331053,1.4741717775739753,5.855859907936841,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point16_R2C11_segmentation_labels.tiff,7049,2359
pagerank,Constant Fit,,0,0,1.0,0.0,,0.000423908435777872,,,,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point16_R2C11_segmentation_labels.tiff,7049,2359
betweenness,Michaelis-Menten Fit,0.9996352836052307,2.2931443600910844e-05,0.9189126300092078,1.0,0.011869436201780416,1.9492216086310044,,-0.12061472071723843,2.293358000421848e-05,0.12593054124777575,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point16_R2C11_segmentation_labels.tiff,7049,2359
closeness,Exponential Saturation Fit,0.9999323893349564,0.037679408997968226,0.09252609221195526,1.0,0.49724459516744385,1.7083659752221456,,,,,-0.01177732817709081,18.392814900035102,0.06952382368609893,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point16_R2C11_segmentation_labels.tiff,7049,2359
clustering,Piecewise Linear Fit,0.9999999848639414,0.04831613141014601,0.027344897277241285,1.0,0.3149639677829589,1.0021699770533716,,,,,,,,0.09663226278025523,-0.2413585138130009,0.4381216841512797,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point16_R2C11_segmentation_labels.tiff,7049,2359
degree,Piecewise Linear Fit,0.99999999703468,0.061649702540962574,-0.009926878133294197,1.0,0.4070536370315944,1.0000429926714864,,,,,,,,0.12329940509480285,0.9575208312080802,5.887538997166063,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point11_R1C10_segmentation_labels.tiff,8139,2722
pagerank,Constant Fit,,0,0,1.0,0.0,,0.0003673769287288758,,,,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point11_R1C10_segmentation_labels.tiff,8139,2722
betweenness,Michaelis-Menten Fit,0.9998328790044931,7.179604742488971e-05,0.9281372862089122,1.0,0.016164584864070537,1.8387621490388684,,-0.12449667949690048,7.181679399666175e-05,0.12929768874030217,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point11_R1C10_segmentation_labels.tiff,8139,2722
closeness,Exponential Saturation Fit,0.9998117707722891,0.04736015927787487,0.10722573059476831,1.0,0.6278471711976488,2.358224905480508,,,,,-0.012894506456599302,14.620929517885815,0.06652864711478607,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point11_R1C10_segmentation_labels.tiff,8139,2722
clustering,Piecewise Linear Fit,0.9999999566312732,0.03673040873490492,0.02874332477735455,1.0,0.2520205731080088,1.0027088813162859,,,,,,,,0.07346081744774086,-0.33287051644434684,0.4375937585053205,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point11_R1C10_segmentation_labels.tiff,8139,2722
degree,Piecewise Linear Fit,0.9999999971652147,0.050781917652932905,-0.008770337495442074,1.0,0.35531975910524805,1.0000003862566933,,,,,,,,0.10156383531574856,1.0277404854386776,5.898621719943213,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point6_R1C4_segmentation_labels.tiff,10432,3487
pagerank,Constant Fit,,0,0,1.0,0.0,,0.00028677946659019213,,,,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point6_R1C4_segmentation_labels.tiff,10432,3487
betweenness,Michaelis-Menten Fit,0.9998435385965511,1.6966462334339558e-05,0.9405201312536853,1.0,0.008890163464295957,1.932208974098146,,-0.13387352241417122,1.696762064471755e-05,0.1381019867923797,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point6_R1C4_segmentation_labels.tiff,10432,3487
closeness,Exponential Saturation Fit,0.9997377189851399,0.05457063188993706,0.12166359734039568,1.0,0.7100659592773158,2.4396637740954352,,,,,-0.013280703707038106,12.668108458205404,0.061107183734001785,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point6_R1C4_segmentation_labels.tiff,10432,3487
clustering,Piecewise Linear Fit,0.9999999260251533,0.02697768159930527,0.02901945405554908,1.0,0.2007456266131345,1.0023913471605068,,,,,,,,0.05395536318682555,-0.4578298052574613,0.43796865990995826,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point6_R1C4_segmentation_labels.tiff,10432,3487
degree,Constant Fit,,0,0,1.0,0.0,,5.956120092378753,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point9_R8C11_segmentation_labels.tiff,2579,866
pagerank,Constant Fit,,0,0,1.0,0.0,,0.00115473441108545,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point9_R8C11_segmentation_labels.tiff,2579,866
betweenness,Michaelis-Menten Fit,0.9996806257661506,6.0530274800245505e-06,0.8778946301553597,1.0,0.019630484988452657,1.5923792928710043,,-0.11616225766904802,6.053176002016915e-06,0.12423917172508374,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point9_R8C11_segmentation_labels.tiff,2579,866
closeness,Exponential Saturation Fit,0.9999930920508445,0.02483158064170697,0.07041608979842272,1.0,0.394919168591224,1.2240597614528268,,,,,-0.015069488081635784,27.913895306692496,0.1145377831432769,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point9_R8C11_segmentation_labels.tiff,2579,866
clustering,Piecewise Linear Fit,0.9999999093870097,0.04811784481911915,0.03084523189212803,1.0,0.3625866050808314,1.0003946642951784,,,,,,,,0.09623568960420668,-0.28278266284995585,0.45474127343488335,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point9_R8C11_segmentation_labels.tiff,2579,866
degree,Constant Fit,,0,0,1.0,0.0,,5.966549295774648,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point9_R6C7_segmentation_labels.tiff,3389,1136
pagerank,Constant Fit,,0,0,1.0,0.0,,0.0008802816901408451,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point9_R6C7_segmentation_labels.tiff,3389,1136
betweenness,Michaelis-Menten Fit,0.9999789891409543,0.00012304858599883334,0.8976677559216139,1.0,0.02464788732394366,1.4828241343543926,,-0.11700601360879029,0.00012311064319366928,0.1236440549446011,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point9_R6C7_segmentation_labels.tiff,3389,1136
closeness,Exponential Saturation Fit,0.9999670157686621,0.030457534892561304,0.08746179350008254,1.0,0.4480633802816901,1.3081603442073437,,,,,-0.01724216920184176,22.757331906391595,0.1071892026186845,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point9_R6C7_segmentation_labels.tiff,3389,1136
clustering,Piecewise Linear Fit,0.9999999391587661,0.04961032432618149,0.03013018900590829,1.0,0.3485915492957746,1.0008881554163698,,,,,,,,0.09922064861515183,-0.26664398258980915,0.4522661792396385,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point9_R6C7_segmentation_labels.tiff,3389,1136
degree,Constant Fit,,0,0,1.0,0.0,,5.971717171717172,,,,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point4_R8C1_segmentation_labels.tiff,4434,1485
pagerank,Constant Fit,,0,0,1.0,0.0,,0.0006734006734006734,,,,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point4_R8C1_segmentation_labels.tiff,4434,1485
betweenness,Michaelis-Menten Fit,0.9999262466035808,9.224768670712722e-05,0.8947371957794821,1.0,0.020202020202020204,1.3847438330763133,,-0.10342604151071975,9.228242382045145e-05,0.10948928846769458,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point4_R8C1_segmentation_labels.tiff,4434,1485
closeness,Exponential Saturation Fit,0.9999478632944119,0.03216856889006081,0.0977804578594296,1.0,0.4303030303030303,1.5017805888185052,,,,,-0.017047924232701368,21.546537248831086,0.09569597749909259,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point4_R8C1_segmentation_labels.tiff,4434,1485
clustering,Constant Fit,,0,0,1.0,0.0,,0.42792413347968905,,,,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point4_R8C1_segmentation_labels.tiff,4434,1485
degree,Piecewise Linear Fit,0.9999999873389369,0.04677957483810853,-0.01280249917734064,1.0,0.3121951219512195,1.0002702751165178,,,,,,,,0.09355914968198417,1.6221995609202855,5.851535451229839,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point26_R2C10_segmentation_labels.tiff,7353,2460
pagerank,Constant Fit,,0,0,1.0,0.0,,0.00040650406504065035,,,,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point26_R2C10_segmentation_labels.tiff,7353,2460
betweenness,Exponential Saturation Fit,0.9999998600039312,0.00017108079518101315,0.9135667205637266,1.0,0.011788617886178862,1.4718829811874279,,,,,-0.10887559376807783,4051.5779736997124,0.11402599730006231,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point26_R2C10_segmentation_labels.tiff,7353,2460
closeness,Michaelis-Menten Fit,0.9998296868950363,0.061760566519191165,0.12496835726681589,1.0,1.0,1.6910596675810008,,-0.018703711932343166,0.08230235629903739,0.07218169858720501,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point26_R2C10_segmentation_labels.tiff,7353,2460
clustering,Piecewise Linear Fit,0.9999999173279784,0.030581747288830098,0.03502494068405136,1.0,0.20691056910569106,1.0036864182069918,,,,,,,,0.06116349456519917,-0.49083729939480064,0.44358133080627943,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point26_R2C10_segmentation_labels.tiff,7353,2460
degree,Piecewise Linear Fit,0.9999999114970946,0.04749719168429488,-0.027708376957282455,1.0,0.3821138211382114,1.0012015980392874,,,,,,,,0.09499438337137815,3.406678874298588,5.677858777763214,tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point28_R8C11_segmentation_labels.tiff,2188,738
pagerank,Constant Fit,,0,0,1.0,0.0,,0.0013550135501355016,,,,,,,,,,tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point28_R8C11_segmentation_labels.tiff,2188,738
betweenness,Michaelis-Menten Fit,0.999989240940168,1.962244023020416e-05,0.8094447530335158,1.0,0.032520325203252036,1.4505338675534372,,-0.0830725580845786,1.9624074107556772e-05,0.0928469458402616,,,,,,,tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point28_R8C11_segmentation_labels.tiff,2188,738
closeness,Michaelis-Menten Fit,0.9997933921607596,0.23567315514592097,-0.041785040222610335,1.0,1.0,1.0747541278934656,,28629.548560556796,1609733.864235002,0.09611974148293688,,,,,,,tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point28_R8C11_segmentation_labels.tiff,2188,738
clustering,Piecewise Linear Fit,0.9999998336273628,0.041130128547756904,0.03355830214325444,1.0,0.34146341463414637,1.0006454371898779,,,,,,,,0.08226025707269609,-0.36051360475735206,0.45668497659382823,tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point28_R8C11_segmentation_labels.tiff,2188,738
degree,Constant Fit,,0,0,1.0,0.0,,5.993967111024618,,,,,,,,,,glioma_mibitof:UCSF_TA4_R98C3_whole_cell.tiff,30800,10277
pagerank,Constant Fit,,0,0,1.0,0.0,,9.730466089325683e-05,,,,,,,,,,glioma_mibitof:UCSF_TA4_R98C3_whole_cell.tiff,30800,10277
betweenness,Michaelis-Menten Fit,0.9985214426309137,9.999959823705716e-07,0.9697495655898939,1.0,0.002821835165904447,1.7289756720307925,,-0.15108244250841485,1.0000000001154544e-06,0.1534385721500651,,,,,,,glioma_mibitof:UCSF_TA4_R98C3_whole_cell.tiff,30800,10277
closeness,Exponential Saturation Fit,0.9955262102726667,0.07310989676350989,0.18907461867289976,1.0,0.8776880412571763,4.101906644221124,,,,,-0.013923242241481396,9.35116882949555,0.0433638550487533,,,,glioma_mibitof:UCSF_TA4_R98C3_whole_cell.tiff,30800,10277
clustering,Piecewise Linear Fit,0.9999998975873234,0.011171074660709726,0.04521727961259477,1.0,0.1033375498686387,1.0039007901124977,,,,,,,,0.022342149320147508,-1.7565982678806682,0.4535963538080326,glioma_mibitof:UCSF_TA4_R98C3_whole_cell.tiff,30800,10277
degree,Constant Fit,,0,0,1.0,0.0,,5.943488943488943,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point7_R4C1_segmentation_labels.tiff,2419,814
pagerank,Constant Fit,,0,0,1.0,0.0,,0.0012285012285012285,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point7_R4C1_segmentation_labels.tiff,2419,814
betweenness,Exponential Saturation Fit,0.991609828788948,3.215577330734375e-05,0.8307232653264113,1.0,0.025798525798525797,1.3459407183018264,,,,,-0.08571117069257822,21555.917038647396,0.09444386641834257,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point7_R4C1_segmentation_labels.tiff,2419,814
closeness,Michaelis-Menten Fit,0.9999422128061835,0.226489328280513,-0.04626050789629241,1.0,1.0,1.059284154082312,,5758.558728160763,271080.65090918134,0.09919322964104074,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point7_R4C1_segmentation_labels.tiff,2419,814
clustering,Constant Fit,,0,0,1.0,0.0,,0.4338959088959089,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point7_R4C1_segmentation_labels.tiff,2419,814
degree,Constant Fit,,0,0,1.0,0.0,,5.9812612612612615,,,,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point2_R1C2_segmentation_labels.tiff,8299,2775
pagerank,Constant Fit,,0,0,1.0,0.0,,0.00036036036036036053,,,,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point2_R1C2_segmentation_labels.tiff,8299,2775
betweenness,Michaelis-Menten Fit,0.9999993729252714,3.899311835693452e-05,0.9283953182698752,1.0,0.012972972972972972,1.594686581999263,,-0.12290970546314918,3.899927981808946e-05,0.12763947156261904,,,,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point2_R1C2_segmentation_labels.tiff,8299,2775
closeness,Exponential Saturation Fit,0.99982624122847,0.056393927028200466,0.11589817571073203,1.0,0.7236036036036037,2.041968595377003,,,,,-0.01413071316268739,12.249254952000456,0.06786613598383406,,,,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point2_R1C2_segmentation_labels.tiff,8299,2775
clustering,Piecewise Linear Fit,0.9999998782913734,0.021394551874793593,0.033290667537760554,1.0,0.1654054054054054,1.0026857816416237,,,,,,,,0.04278910374317268,-0.6670728979909929,0.4429722226471105,tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point2_R1C2_segmentation_labels.tiff,8299,2775
degree,Constant Fit,,0,0,1.0,0.0,,5.995211917006562,,,,,,,,,,glioma_mibitof:UCLA_R98C3_whole_cell.tiff,33807,11278
pagerank,Constant Fit,,0,0,1.0,0.0,,8.866820358219538e-05,,,,,,,,,,glioma_mibitof:UCLA_R98C3_whole_cell.tiff,33807,11278
betweenness,Michaelis-Menten Fit,0.9997839416173913,3.4903208751229107e-06,0.9710118087847318,1.0,0.0023940414967192764,1.7276878637813229,,-0.1549917809913137,3.4903697146057155e-06,0.15730421103817743,,,,,,,glioma_mibitof:UCLA_R98C3_whole_cell.tiff,33807,11278
closeness,Exponential Saturation Fit,0.9964534224915759,0.07793653473292739,0.1944199567626992,1.0,0.8925341372583792,4.111068125610332,,,,,-0.013708206700421197,8.729975500903562,0.04156733970152598,,,,glioma_mibitof:UCLA_R98C3_whole_cell.tiff,33807,11278
clustering,Piecewise Linear Fit,0.9999999530766313,0.010802670768299523,0.03675703070718092,1.0,0.08822486256428445,1.0022743156787772,,,,,,,,0.02160534153512238,-1.4631434186025598,0.4458149278527977,glioma_mibitof:UCLA_R98C3_whole_cell.tiff,33807,11278
degree,Constant Fit,,0,0,1.0,0.0,,5.9743589743589745,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point10_R3C4_segmentation_labels.tiff,5359,1794
pagerank,Constant Fit,,0,0,1.0,0.0,,0.0005574136008918618,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point10_R3C4_segmentation_labels.tiff,5359,1794
betweenness,Michaelis-Menten Fit,0.9999995545887778,1.4767856198538085e-05,0.9215557155741579,1.0,0.013935340022296544,1.8254315938225103,,-0.13294718002883432,1.4768750795800127e-05,0.13860131925867772,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point10_R3C4_segmentation_labels.tiff,5359,1794
closeness,Exponential Saturation Fit,0.9999558733751955,0.037512428604149266,0.0986904613279413,1.0,0.5568561872909699,1.6901440502093812,,,,,-0.015083359943397922,18.47453734857515,0.08394891732953064,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point10_R3C4_segmentation_labels.tiff,5359,1794
clustering,Piecewise Linear Fit,0.9999996748705848,0.03125210760052579,0.04060829546897838,1.0,0.25139353400222963,1.004298111858674,,,,,,,,0.06250421518997937,-0.5645134766454118,0.45209129872351655,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point10_R3C4_segmentation_labels.tiff,5359,1794
degree,Constant Fit,,0,0,1.0,0.0,,5.995412844036697,,,,,,,,,,glioma_mibitof:UCSF_TA2_R98C3_whole_cell.tiff,32675,10900
pagerank,Constant Fit,,0,0,1.0,0.0,,9.174311926605505e-05,,,,,,,,,,glioma_mibitof:UCSF_TA2_R98C3_whole_cell.tiff,32675,10900
betweenness,Michaelis-Menten Fit,0.9993599085044069,1.8603254742457527e-06,0.9738533931964558,1.0,0.0022018348623853213,1.8888932459861194,,-0.1692797134094743,1.8603394087620698e-06,0.17155153299591494,,,,,,,glioma_mibitof:UCSF_TA2_R98C3_whole_cell.tiff,32675,10900
closeness,Exponential Saturation Fit,0.9938515616699919,0.0766736027328402,0.20903947516573984,1.0,0.8907339449541284,4.486963483315819,,,,,-0.015477607968522366,8.882923809532286,0.044216449033403986,,,,glioma_mibitof:UCSF_TA2_R98C3_whole_cell.tiff,32675,10900
clustering,Piecewise Linear Fit,0.9999999368136743,0.012295566927120801,0.035797435012796926,1.0,0.10798165137614679,1.0024699536200097,,,,,,,,0.024591133852275338,-1.2506631336228706,0.44495063206659097,glioma_mibitof:UCSF_TA2_R98C3_whole_cell.tiff,32675,10900
degree,Piecewise Linear Fit,0.9999999932276182,0.041522079452558834,-0.011770914849637505,1.0,0.27627365356622996,1.000254427963177,,,,,,,,0.08304415891005557,1.6817039254773265,5.862408087084385,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point13_R2C12_segmentation_labels.tiff,10273,3435
pagerank,Constant Fit,,0,0,1.0,0.0,,0.00029112081513828247,,,,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point13_R2C12_segmentation_labels.tiff,10273,3435
betweenness,Michaelis-Menten Fit,0.9999980766850057,2.1910741293519666e-05,0.9318710820735793,1.0,0.010771470160116448,1.8349985962354718,,-0.12058362967360127,2.191268536410454e-05,0.12498600785227369,,,,,,,tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point13_R2C12_segmentation_labels.tiff,10273,3435
